 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
23:10 16.12.2019 	 3 	 2,84 	 10 	 14 	 34 	 1009 	 -0,3 	  
23:00 16.12.2019 	 3,09 	 2,93 	 11 	 15 	 34 	 1009 	 -0,3 	  
22:50 16.12.2019 	 3,17 	 3,07 	 9 	 14 	 41 	 1009 	 -0,4 	  
22:40 16.12.2019 	 3,24 	 2,97 	 10 	 14 	 44 	 1009 	 -0,3 	  
22:30 16.12.2019 	 3,31 	 3,18 	 9 	 15 	 43 	 1009 	 -0,2 	  
22:20 16.12.2019 	 3,37 	 3,15 	 11 	 15 	 41 	 1009 	 -0,2 	  
22:10 16.12.2019 	 3,42 	 3,24 	 11 	 16 	 42 	 1009 	 -0,1 	  
22:00 16.12.2019 	 3,46 	 3,25 	 10 	 15 	 40 	 1009 	 -0,3 	  
21:50 16.12.2019 	 3,49 	 3,27 	 12 	 17 	 40 	 1009 	 -0,1 	  
21:40 16.12.2019 	 3,51 	 3,34 	 11 	 17 	 41 	 1009 	 -0,2 	  
21:30 16.12.2019 	 3,53 	 3,3 	 10 	 15 	 41 	 1009 	 0 	  
21:20 16.12.2019 	 3,53 	 3,32 	 10 	 14 	 44 	 1009 	 -0,2 	  
21:10 16.12.2019 	 3,53 	 3,31 	 7 	 12 	 40 	 1009 	 -0,3 	  
21:00 16.12.2019 	 3,51 	 3,29 	 9 	 14 	 43 	 1009 	 -0,3 	  
20:50 16.12.2019 	 3,49 	 3,23 	 11 	 14 	 42 	 1009 	 -0,2 	  
20:40 16.12.2019 	 3,46 	 3,27 	 10 	 16 	 41 	 1009 	 -0,2 	  
20:30 16.12.2019 	 3,41 	 3,2 	 10 	 13 	 41 	 1009 	 -0,1 	  
20:20 16.12.2019 	 3,36 	 3,16 	 9 	 14 	 44 	 1009 	 -0,1 	  
20:10 16.12.2019 	 3,3 	 3,11 	 11 	 15 	 42 	 1009 	 -0 	  
20:00 16.12.2019 	 3,24 	 3,01 	 11 	 15 	 35 	 1008 	 0,2 	  
19:50 16.12.2019 	 3,16 	 2,95 	 10 	 15 	 34 	 1008 	 -0,1 	  
19:40 16.12.2019 	 3,08 	 2,85 	 10 	 16 	 37 	 1008 	 0,2 	  
19:30 16.12.2019 	 2,99 	 2,82 	 10 	 15 	 36 	 1008 	 0,2 	  
19:20 16.12.2019 	 2,89 	 2,67 	 10 	 14 	 32 	 1008 	 0,2 	  
19:10 16.12.2019 	 2,79 	 2,64 	 9 	 14 	 36 	 1009 	 0,2 	  
19:00 16.12.2019 	 2,68 	 2,53 	 10 	 15 	 37 	 1008 	 0,1 	  
18:50 16.12.2019 	 2,57 	 2,38 	 9 	 14 	 34 	 1008 	 0,4 	  
18:40 16.12.2019 	 2,45 	 2,29 	 8 	 12 	 36 	 1008 	 0,3 	  
18:30 16.12.2019 	 2,34 	 2,17 	 10 	 15 	 43 	 1008 	 0,4 	  
18:20 16.12.2019 	 2,21 	 2,12 	 11 	 15 	 44 	 1008 	 0,4 	  
18:10 16.12.2019 	 2,09 	 2,02 	 11 	 16 	 42 	 1008 	 0,3 	  
18:00 16.12.2019 	 1,97 	 1,85 	 11 	 15 	 42 	 1008 	 0,5 	  
17:50 16.12.2019 	 1,84 	 1,75 	 10 	 15 	 42 	 1008 	 0,5 	  
17:40 16.12.2019 	 1,72 	 1,67 	 10 	 14 	 29 	 1008 	 0,5 	  
17:30 16.12.2019 	 1,6 	 1,52 	 9 	 14 	 30 	 1008 	 0,2 	  
17:20 16.12.2019 	 1,49 	 1,41 	 9 	 13 	 32 	 1008 	 0,4 	  
17:10 16.12.2019 	 1,37 	 1,39 	 9 	 13 	 31 	 1008 	 0,5 	  
17:00 16.12.2019 	 1,27 	 1,2 	 10 	 15 	 35 	 1008 	 0,5 	  
16:50 16.12.2019 	 1,17 	 1,17 	 11 	 15 	 30 	 1007 	 0,6 	  
16:40 16.12.2019 	 1,07 	 1,08 	 10 	 15 	 30 	 1007 	 0,7 	  
16:30 16.12.2019 	 0,99 	 0,98 	 9 	 14 	 38 	 1007 	 0,8 	  
16:20 16.12.2019 	 0,91 	 1,07 	 9 	 13 	 41 	 1007 	 0,9 	  
16:10 16.12.2019 	 0,84 	 0,83 	 10 	 15 	 41 	 1007 	 1,1 	  
16:00 16.12.2019 	 0,78 	 0,9 	 10 	 15 	 43 	 1007 	 0,9 	  
15:50 16.12.2019 	 0,73 	 0,81 	 9 	 14 	 37 	 1007 	 1,2 	  
15:40 16.12.2019 	 0,7 	 0,79 	 9 	 14 	 41 	 1007 	 1,2 	  
15:30 16.12.2019 	 0,67 	 0,7 	 8 	 12 	 38 	 1007 	 1,2 	  
15:20 16.12.2019 	 0,66 	 0,77 	 7 	 12 	 39 	 1007 	 1,2 	  
15:10 16.12.2019 	 0,66 	 0,77 	 7 	 11 	 32 	 1007 	 1,3 	  
15:00 16.12.2019 	 0,67 	 0,76 	 9 	 12 	 28 	 1007 	 1,2 	  
14:50 16.12.2019 	 0,69 	 0,84 	 9 	 14 	 29 	 1007 	 1,3 	  
14:40 16.12.2019 	 0,73 	 0,79 	 9 	 14 	 29 	 1006 	 1,3 	  
14:30 16.12.2019 	 0,77 	 0,86 	 9 	 13 	 26 	 1006 	 1,4 	  
14:20 16.12.2019 	 0,83 	 0,87 	 9 	 13 	 35 	 1006 	 1,8 	  
14:10 16.12.2019 	 0,9 	 1 	 10 	 14 	 36 	 1006 	 2 	  
14:00 16.12.2019 	 0,98 	 0,97 	 9 	 12 	 35 	 1006 	 2 	  
13:50 16.12.2019 	 1,07 	 1,11 	 8 	 12 	 36 	 1006 	 2 	  
13:40 16.12.2019 	 1,16 	 1,19 	 7 	 9 	 30 	 1006 	 2 	  
13:30 16.12.2019 	 1,27 	 1,27 	 6 	 9 	 25 	 1006 	 2,1 	  
13:20 16.12.2019 	 1,38 	 1,34 	 6 	 10 	 25 	 1006 	 2,2 	  
13:10 16.12.2019 	 1,5 	 1,53 	 8 	 12 	 31 	 1006 	 2,2 	  
13:00 16.12.2019 	 1,63 	 1,51 	 8 	 12 	 35 	 1006 	 2,3 	  
12:50 16.12.2019 	 1,76 	 1,7 	 10 	 15 	 34 	 1006 	 2,4 	  
12:40 16.12.2019 	 1,89 	 1,79 	 10 	 15 	 33 	 1006 	 2,6 	  
12:30 16.12.2019 	 2,03 	 1,89 	 11 	 15 	 31 	 1005 	 2,4 	  
12:20 16.12.2019 	 2,16 	 2,06 	 11 	 15 	 33 	 1006 	 2,6 	  
12:10 16.12.2019 	 2,3 	 2,19 	 10 	 15 	 35 	 1005 	 2,5 	  
12:00 16.12.2019 	 2,44 	 2,3 	 9 	 13 	 31 	 1005 	 2,6 	  
11:50 16.12.2019 	 2,58 	 2,43 	 10 	 14 	 32 	 1005 	 2,6 	  
11:40 16.12.2019 	 2,71 	 2,58 	 10 	 15 	 35 	 1005 	 2,6 	  
11:30 16.12.2019 	 2,85 	 2,69 	 10 	 15 	 35 	 1005 	 2,7 	  
11:20 16.12.2019 	 2,98 	 2,8 	 9 	 15 	 35 	 1005 	 2,7 	  
11:10 16.12.2019 	 3,1 	 2,9 	 10 	 14 	 32 	 1005 	 2,7 	  
11:00 16.12.2019 	 3,22 	 3,05 	 9 	 15 	 28 	 1005 	 2,6 	  
10:50 16.12.2019 	 3,33 	 3,12 	 9 	 13 	 31 	 1005 	 2,7 	  
10:40 16.12.2019 	 3,44 	 3,25 	 9 	 13 	 32 	 1005 	 2,9 	  
10:30 16.12.2019 	 3,54 	 3,29 	 9 	 14 	 33 	 1005 	 3 	  
10:20 16.12.2019 	 3,63 	 3,42 	 10 	 14 	 32 	 1004 	 3 	  
10:10 16.12.2019 	 3,71 	 3,42 	 10 	 14 	 34 	 1004 	 3,1 	  
10:00 16.12.2019 	 3,79 	 3,51 	 9 	 14 	 35 	 1004 	 3,1 	  
09:50 16.12.2019 	 3,85 	 3,62 	 9 	 13 	 36 	 1004 	 3,1 	  
09:40 16.12.2019 	 3,91 	 3,64 	 9 	 14 	 39 	 1004 	 3 	  
09:30 16.12.2019 	 3,95 	 3,63 	 9 	 13 	 37 	 1004 	 3,1 	  
09:20 16.12.2019 	 3,99 	 3,78 	 9 	 13 	 35 	 1004 	 3 	  
09:10 16.12.2019 	 4,01 	 3,63 	 9 	 13 	 42 	 1003 	 3,3 	  
09:00 16.12.2019 	 4,02 	 3,83 	 9 	 14 	 44 	 1003 	 3,1 	  
08:50 16.12.2019 	 4,02 	 3,67 	 9 	 14 	 47 	 1003 	 2,9 	  
08:40 16.12.2019 	 4,01 	 3,77 	 9 	 12 	 47 	 1003 	 2,8 	  
08:30 16.12.2019 	 3,99 	 3,72 	 7 	 10 	 50 	 1003 	 2,7 	  
08:20 16.12.2019 	 3,96 	 3,75 	 6 	 10 	 49 	 1003 	 2,6 	  
08:10 16.12.2019 	 3,92 	 3,67 	 6 	 9 	 49 	 1003 	 2,6 	  
08:00 16.12.2019 	 3,87 	 3,63 	 6 	 10 	 44 	 1003 	 2,7 	  
07:50 16.12.2019 	 3,81 	 3,53 	 6 	 9 	 39 	 1002 	 2,6 	  
07:40 16.12.2019 	 3,74 	 3,5 	 7 	 10 	 41 	 1002 	 2,7 	  
07:30 16.12.2019 	 3,66 	 3,42 	 8 	 12 	 47 	 1002 	 2,7 	  
07:20 16.12.2019 	 3,57 	 3,33 	 6 	 9 	 37 	 1002 	 2,4 	  
07:10 16.12.2019 	 3,47 	 3,21 	 5 	 7 	 34 	 1002 	 1,6 	  
07:00 16.12.2019 	 3,36 	 3,19 	 5 	 7 	 23 	 1002 	 1,3 	  
06:50 16.12.2019 	 3,25 	 3,01 	 6 	 8 	 28 	 1001 	 1,9 	  
06:40 16.12.2019 	 3,13 	 2,98 	 4 	 7 	 37 	 1001 	 1,5 	  
06:30 16.12.2019 	 3 	 2,79 	 4 	 6 	 43 	 1001 	 1,4 	  
06:20 16.12.2019 	 2,87 	 2,69 	 5 	 6 	 38 	 1001 	 1,3 	  
06:10 16.12.2019 	 2,73 	 2,57 	 5 	 7 	 38 	 1001 	 1,6 	  
06:00 16.12.2019 	 2,59 	 2,47 	 4 	 6 	 36 	 1001 	 0,9 	  
05:50 16.12.2019 	 2,45 	 2,29 	 4 	 6 	 34 	 1001 	 1 	  
05:40 16.12.2019 	 2,31 	 2,19 	 4 	 5 	 32 	 1001 	 0,5 	  
05:30 16.12.2019 	 2,16 	 2,03 	 4 	 6 	 30 	 1000 	 0,8 	  
05:20 16.12.2019 	 2,02 	 1,91 	 5 	 6 	 31 	 1000 	 1,1 	  
05:10 16.12.2019 	 1,88 	 1,79 	 5 	 7 	 34 	 1000 	 1 	  
05:00 16.12.2019 	 1,74 	 1,71 	 4 	 6 	 35 	 1000 	 0,8 	  
04:50 16.12.2019 	 1,6 	 1,49 	 3 	 5 	 24 	 1000 	 0,4 	  
04:40 16.12.2019 	 1,47 	 1,46 	 4 	 7 	 22 	 1000 	 0,8 	  
04:30 16.12.2019 	 1,35 	 1,34 	 5 	 9 	 35 	 1000 	 1,7 	  
04:20 16.12.2019 	 1,23 	 1,17 	 4 	 6 	 32 	 1000 	 1,1 	  
04:10 16.12.2019 	 1,12 	 1,15 	 4 	 6 	 20 	 999 	 0,9 	  
04:00 16.12.2019 	 1,02 	 1,01 	 6 	 8 	 17 	 999 	 1,1 	  
03:50 16.12.2019 	 0,93 	 0,96 	 6 	 9 	 21 	 999 	 1,1 	  
03:40 16.12.2019 	 0,85 	 0,87 	 5 	 8 	 21 	 999 	 1 	  
03:30 16.12.2019 	 0,78 	 0,81 	 6 	 9 	 19 	 999 	 0,9 	  
03:20 16.12.2019 	 0,72 	 0,73 	 6 	 9 	 25 	 999 	 0,9 	  
03:10 16.12.2019 	 0,67 	 0,73 	 6 	 9 	 19 	 999 	 0,9 	  
03:00 16.12.2019 	 0,64 	 0,71 	 7 	 9 	 19 	 999 	 1 	  
02:50 16.12.2019 	 0,62 	 0,62 	 6 	 9 	 19 	 999 	 1 	  
02:40 16.12.2019 	 0,61 	 0,69 	 6 	 8 	 13 	 999 	 0,7 	  
02:30 16.12.2019 	 0,61 	 0,65 	 6 	 8 	 14 	 999 	 0,9 	  
02:20 16.12.2019 	 0,63 	 0,62 	 6 	 9 	 18 	 999 	 1 	  
02:10 16.12.2019 	 0,66 	 0,67 	 6 	 9 	 18 	 999 	 0,9 	  
02:00 16.12.2019 	 0,7 	 0,68 	 7 	 10 	 16 	 999 	 1 	  
01:50 16.12.2019 	 0,75 	 0,77 	 8 	 9 	 11 	 999 	 1,1 	  
01:40 16.12.2019 	 0,82 	 0,77 	 8 	 10 	 9 	 999 	 1,2 	  
01:30 16.12.2019 	 0,89 	 0,88 	 8 	 10 	 10 	 999 	 1,1 	  
01:20 16.12.2019 	 0,97 	 0,89 	 7 	 9 	 12 	 999 	 1 	  
01:10 16.12.2019 	 1,07 	 1,05 	 7 	 9 	 11 	 998 	 0,9 	  
01:00 16.12.2019 	 1,17 	 1,07 	 7 	 9 	 9 	 998 	 0,9 	  
00:50 16.12.2019 	 1,27 	 1,2 	 7 	 8 	 10 	 998 	 0,7 	  
00:40 16.12.2019 	 1,39 	 1,28 	 7 	 9 	 10 	 998 	 0,8 	  
00:30 16.12.2019 	 1,51 	 1,45 	 7 	 8 	 11 	 998 	 0,8 	  
00:20 16.12.2019 	 1,63 	 1,5 	 7 	 8 	 11 	 998 	 0,8 	  
00:10 16.12.2019 	 1,76 	 1,69 	 7 	 8 	 10 	 998 	 0,9 	  
00:00 16.12.2019 	 1,88 	 1,72 	 7 	 8 	 9 	 998 	 1 	  
23:50 15.12.2019 	 2,01 	 1,91 	 7 	 9 	 10 	 998 	 1,1 	  
23:40 15.12.2019 	 2,14 	 2 	 7 	 10 	 12 	 998 	 1,1 	  
23:30 15.12.2019 	 2,27 	 2,12 	 7 	 9 	 10 	 998 	 1,2 	  
23:20 15.12.2019 	 2,4 	 2,26 	 7 	 9 	 13 	 998 	 1,1 	  
23:10 15.12.2019 	 2,53 	 2,41 	 8 	 10 	 11 	 998 	 1,1 	  
23:00 15.12.2019 	 2,65 	 2,51 	 8 	 10 	 12 	 998 	 1 	  
22:50 15.12.2019 	 2,77 	 2,68 	 8 	 11 	 8 	 998 	 1,1 	  
22:40 15.12.2019 	 2,88 	 2,74 	 9 	 11 	 8 	 998 	 1,2 	  
22:30 15.12.2019 	 2,99 	 2,84 	 8 	 11 	 8 	 998 	 1,1 	  
22:20 15.12.2019 	 3,09 	 2,94 	 9 	 11 	 9 	 998 	 1,1 	  
22:10 15.12.2019 	 3,19 	 3,01 	 8 	 11 	 12 	 998 	 1 	  
22:00 15.12.2019 	 3,27 	 3,04 	 8 	 11 	 12 	 998 	 0,9 	  
21:50 15.12.2019 	 3,35 	 3,14 	 9 	 10 	 11 	 998 	 1 	  
21:40 15.12.2019 	 3,42 	 3,27 	 7 	 10 	 14 	 998 	 0,8 	  
21:30 15.12.2019 	 3,49 	 3,27 	 8 	 10 	 15 	 998 	 0,8 	  
21:20 15.12.2019 	 3,54 	 3,34 	 9 	 11 	 13 	 998 	 0,9 	  
21:10 15.12.2019 	 3,58 	 3,34 	 7 	 10 	 16 	 998 	 0,8 	  
21:00 15.12.2019 	 3,62 	 3,38 	 8 	 11 	 16 	 998 	 0,8 	  
20:50 15.12.2019 	 3,64 	 3,42 	 9 	 12 	 10 	 997 	 1 	  
20:40 15.12.2019 	 3,66 	 3,35 	 9 	 11 	 11 	 997 	 1 	  
20:30 15.12.2019 	 3,66 	 3,44 	 10 	 12 	 10 	 997 	 1 	  
20:20 15.12.2019 	 3,66 	 3,4 	 10 	 12 	 9 	 997 	 1,1 	  
20:10 15.12.2019 	 3,64 	 3,34 	 9 	 11 	 10 	 997 	 1,1 	  
20:00 15.12.2019 	 3,61 	 3,37 	 9 	 11 	 10 	 997 	 0,9 	  
19:50 15.12.2019 	 3,58 	 3,25 	 8 	 11 	 11 	 997 	 0,9 	  
19:40 15.12.2019 	 3,53 	 3,31 	 8 	 11 	 13 	 997 	 0,8 	  
19:30 15.12.2019 	 3,47 	 3,23 	 9 	 11 	 9 	 997 	 1 	  
19:20 15.12.2019 	 3,41 	 3,14 	 8 	 11 	 10 	 997 	 0,8 	  
19:10 15.12.2019 	 3,33 	 3,12 	 8 	 10 	 12 	 997 	 0,6 	  
19:00 15.12.2019 	 3,25 	 3,01 	 8 	 10 	 13 	 997 	 0,4 	  
18:50 15.12.2019 	 3,16 	 2,94 	 8 	 10 	 13 	 997 	 0,4 	  
18:40 15.12.2019 	 3,06 	 2,81 	 7 	 10 	 11 	 997 	 0,5 	  
18:30 15.12.2019 	 2,95 	 2,72 	 7 	 10 	 12 	 997 	 0,2 	  
18:20 15.12.2019 	 2,84 	 2,67 	 7 	 9 	 10 	 997 	 0,4 	  
18:10 15.12.2019 	 2,72 	 2,51 	 7 	 9 	 11 	 997 	 0,3 	  
18:00 15.12.2019 	 2,6 	 2,42 	 7 	 9 	 10 	 997 	 0,3 	  
17:50 15.12.2019 	 2,47 	 2,32 	 8 	 10 	 11 	 997 	 0,1 	  
17:40 15.12.2019 	 2,34 	 2,15 	 7 	 10 	 11 	 997 	 0,1 	  
17:30 15.12.2019 	 2,2 	 2,06 	 7 	 9 	 10 	 997 	 0,1 	  
17:20 15.12.2019 	 2,07 	 1,97 	 8 	 9 	 9 	 997 	 0,1 	  
17:10 15.12.2019 	 1,93 	 1,82 	 8 	 9 	 10 	 997 	 0,1 	  
17:00 15.12.2019 	 1,8 	 1,66 	 7 	 9 	 12 	 997 	 0,2 	  
16:50 15.12.2019 	 1,67 	 1,53 	 7 	 10 	 13 	 996 	 0,3 	  
16:40 15.12.2019 	 1,54 	 1,45 	 9 	 13 	 12 	 996 	 0,3 	  
16:30 15.12.2019 	 1,41 	 1,32 	 10 	 12 	 12 	 996 	 0,6 	  
16:20 15.12.2019 	 1,29 	 1,29 	 8 	 10 	 11 	 996 	 0,3 	  
16:10 15.12.2019 	 1,18 	 1,23 	 7 	 9 	 13 	 996 	 0,3 	  
16:00 15.12.2019 	 1,07 	 0,91 	 7 	 10 	 15 	 996 	 0 	  
15:50 15.12.2019 	 0,97 	 1,08 	 7 	 10 	 17 	 996 	 0,1 	  
15:40 15.12.2019 	 0,88 	 0,83 	 7 	 9 	 18 	 996 	 -0,1 	  
15:30 15.12.2019 	 0,8 	 0,84 	 6 	 9 	 18 	 996 	 -0 	  
15:20 15.12.2019 	 0,73 	 0,75 	 5 	 6 	 21 	 996 	 -0,2 	  
15:10 15.12.2019 	 0,67 	 0,78 	 5 	 8 	 16 	 996 	 -0,1 	  
15:00 15.12.2019 	 0,62 	 0,71 	 6 	 9 	 12 	 996 	 0,2 	  
14:50 15.12.2019 	 0,59 	 0,63 	 6 	 7 	 12 	 996 	 0,3 	  
14:40 15.12.2019 	 0,56 	 0,63 	 7 	 9 	 9 	 996 	 0,5 	  
14:30 15.12.2019 	 0,56 	 0,67 	 8 	 10 	 9 	 995 	 0,7 	  
14:20 15.12.2019 	 0,56 	 0,66 	 8 	 10 	 9 	 995 	 0,8 	  
14:10 15.12.2019 	 0,57 	 0,63 	 7 	 10 	 11 	 995 	 0,9 	  
14:00 15.12.2019 	 0,6 	 0,7 	 7 	 9 	 12 	 995 	 0,9 	  
13:50 15.12.2019 	 0,65 	 0,73 	 8 	 10 	 13 	 995 	 0,8 	  
13:40 15.12.2019 	 0,7 	 0,79 	 8 	 11 	 11 	 995 	 0,8 	  
13:30 15.12.2019 	 0,77 	 0,82 	 8 	 9 	 11 	 995 	 0,6 	  
13:20 15.12.2019 	 0,85 	 0,88 	 7 	 9 	 12 	 995 	 0,6 	  
13:10 15.12.2019 	 0,94 	 0,91 	 6 	 7 	 13 	 995 	 0,5 	  
13:00 15.12.2019 	 1,03 	 1,06 	 6 	 7 	 16 	 995 	 0,3 	  
12:50 15.12.2019 	 1,14 	 1,09 	 7 	 9 	 13 	 995 	 0,2 	  
12:40 15.12.2019 	 1,26 	 1,18 	 7 	 9 	 13 	 995 	 0,7 	  
12:30 15.12.2019 	 1,38 	 1,36 	 7 	 10 	 20 	 995 	 0,9 	  
12:20 15.12.2019 	 1,51 	 1,44 	 7 	 10 	 18 	 995 	 0,9 	  
12:10 15.12.2019 	 1,65 	 1,55 	 8 	 10 	 16 	 995 	 0,8 	  
12:00 15.12.2019 	 1,79 	 1,69 	 7 	 10 	 17 	 995 	 0,9 	  
11:50 15.12.2019 	 1,94 	 1,79 	 8 	 12 	 14 	 995 	 0,9 	  
11:40 15.12.2019 	 2,08 	 1,91 	 9 	 12 	 13 	 995 	 0,8 	  
11:30 15.12.2019 	 2,23 	 2,1 	 7 	 10 	 15 	 994 	 0,7 	  
11:20 15.12.2019 	 2,38 	 2,22 	 8 	 11 	 13 	 994 	 0,7 	  
11:10 15.12.2019 	 2,52 	 2,34 	 6 	 10 	 17 	 994 	 0,4 	  
11:00 15.12.2019 	 2,67 	 2,46 	 7 	 10 	 16 	 994 	 0,2 	  
10:50 15.12.2019 	 2,81 	 2,61 	 8 	 10 	 14 	 994 	 0,2 	  
10:40 15.12.2019 	 2,95 	 2,73 	 8 	 10 	 14 	 994 	 0,2 	  
10:30 15.12.2019 	 3,08 	 2,88 	 7 	 9 	 12 	 994 	 0,2 	  
10:20 15.12.2019 	 3,21 	 2,96 	 8 	 9 	 11 	 994 	 0,1 	  
10:10 15.12.2019 	 3,34 	 3,11 	 8 	 10 	 11 	 994 	 0,1 	  
10:00 15.12.2019 	 3,45 	 3,17 	 8 	 9 	 9 	 994 	 0,2 	  
09:50 15.12.2019 	 3,56 	 3,34 	 8 	 10 	 10 	 994 	 0,2 	  
09:40 15.12.2019 	 3,66 	 3,36 	 8 	 10 	 12 	 994 	 0,2 	  
09:30 15.12.2019 	 3,75 	 3,48 	 7 	 9 	 14 	 993 	 0,2 	  
09:20 15.12.2019 	 3,84 	 3,54 	 8 	 10 	 11 	 993 	 0,4 	  
09:10 15.12.2019 	 3,91 	 3,61 	 7 	 9 	 10 	 993 	 0,6 	  
09:00 15.12.2019 	 3,97 	 3,69 	 8 	 10 	 10 	 993 	 0,7 	  
08:50 15.12.2019 	 4,03 	 3,69 	 8 	 10 	 12 	 993 	 0,9 	  
08:40 15.12.2019 	 4,07 	 3,76 	 7 	 10 	 13 	 993 	 0,9 	  
08:30 15.12.2019 	 4,1 	 3,79 	 8 	 10 	 13 	 993 	 0,9 	  
08:20 15.12.2019 	 4,12 	 3,81 	 6 	 8 	 17 	 993 	 0,8 	  
08:10 15.12.2019 	 4,13 	 3,79 	 6 	 9 	 19 	 993 	 1 	  
08:00 15.12.2019 	 4,13 	 3,82 	 7 	 10 	 12 	 992 	 1,2 	  
07:50 15.12.2019 	 4,11 	 3,82 	 3 	 5 	 22 	 992 	 0,6 	  
07:40 15.12.2019 	 4,09 	 3,78 	 4 	 5 	 22 	 992 	 0,5 	  
07:30 15.12.2019 	 4,05 	 3,73 	 6 	 9 	 11 	 992 	 0,7 	  
07:20 15.12.2019 	 4 	 3,74 	 6 	 9 	 10 	 992 	 1 	  
07:10 15.12.2019 	 3,94 	 3,67 	 3 	 5 	 30 	 992 	 0,5 	  
07:00 15.12.2019 	 3,87 	 3,59 	 3 	 5 	 36 	 992 	 0,1 	  
06:50 15.12.2019 	 3,79 	 3,52 	 3 	 4 	 41 	 992 	 0,3 	  
06:40 15.12.2019 	 3,69 	 3,45 	 3 	 4 	 37 	 992 	 0,5 	  
06:30 15.12.2019 	 3,59 	 3,33 	 3 	 4 	 25 	 992 	 0,7 	  
06:20 15.12.2019 	 3,48 	 3,22 	 4 	 6 	 20 	 992 	 1 	  
06:10 15.12.2019 	 3,36 	 3,15 	 7 	 9 	 333 	 992 	 1,8 	  
06:00 15.12.2019 	 3,24 	 3,06 	 7 	 9 	 336 	 992 	 2 	  
05:50 15.12.2019 	 3,11 	 2,93 	 7 	 11 	 2 	 992 	 1,7 	  
05:40 15.12.2019 	 2,97 	 2,74 	 6 	 9 	 357 	 992 	 1,7 	  
05:30 15.12.2019 	 2,82 	 2,65 	 8 	 11 	 349 	 992 	 1,4 	  
05:20 15.12.2019 	 2,67 	 2,5 	 8 	 11 	 345 	 992 	 1,5 	  
05:10 15.12.2019 	 2,52 	 2,36 	 7 	 10 	 338 	 992 	 1,5 	  
05:00 15.12.2019 	 2,37 	 2,23 	 8 	 10 	 333 	 992 	 1,4 	  
04:50 15.12.2019 	 2,22 	 2,08 	 7 	 9 	 324 	 992 	 1,5 	  
04:40 15.12.2019 	 2,06 	 1,95 	 7 	 9 	 303 	 992 	 1,4 	  
04:30 15.12.2019 	 1,91 	 1,81 	 8 	 11 	 305 	 992 	 1,3 	  
04:20 15.12.2019 	 1,76 	 1,65 	 7 	 11 	 335 	 992 	 1,5 	  
04:10 15.12.2019 	 1,62 	 1,57 	 8 	 10 	 335 	 992 	 1,3 	  
04:00 15.12.2019 	 1,47 	 1,4 	 8 	 11 	 334 	 992 	 1,2 	  
03:50 15.12.2019 	 1,34 	 1,33 	 9 	 12 	 335 	 992 	 1 	  
03:40 15.12.2019 	 1,21 	 1,16 	 9 	 12 	 324 	 992 	 1,1 	  
03:30 15.12.2019 	 1,09 	 1,08 	 8 	 11 	 321 	 992 	 1 	  
03:20 15.12.2019 	 0,98 	 1 	 9 	 12 	 326 	 992 	 0,9 	  
03:10 15.12.2019 	 0,88 	 0,91 	 9 	 11 	 327 	 992 	 0,9 	  
03:00 15.12.2019 	 0,79 	 0,82 	 8 	 10 	 331 	 992 	 0,8 	  
02:50 15.12.2019 	 0,71 	 0,72 	 8 	 10 	 334 	 992 	 0,6 	  
02:40 15.12.2019 	 0,64 	 0,7 	 7 	 11 	 342 	 992 	 0,5 	  
02:30 15.12.2019 	 0,59 	 0,66 	 8 	 11 	 345 	 993 	 0,4 	  
02:20 15.12.2019 	 0,55 	 0,57 	 9 	 12 	 345 	 993 	 0,3 	  
02:10 15.12.2019 	 0,52 	 0,59 	 8 	 12 	 351 	 993 	 0,3 	  
02:00 15.12.2019 	 0,51 	 0,59 	 8 	 10 	 358 	 993 	 0,1 	  
01:50 15.12.2019 	 0,51 	 0,5 	 8 	 12 	 6 	 993 	 -0,2 	  
01:40 15.12.2019 	 0,52 	 0,57 	 9 	 11 	 7 	 993 	 -0,3 	  
01:30 15.12.2019 	 0,55 	 0,59 	 8 	 11 	 8 	 993 	 -0,3 	  
01:20 15.12.2019 	 0,59 	 0,61 	 8 	 10 	 12 	 993 	 -0,7 	  
01:10 15.12.2019 	 0,64 	 0,65 	 7 	 10 	 14 	 993 	 -1 	  
01:00 15.12.2019 	 0,7 	 0,7 	 6 	 9 	 16 	 993 	 -1 	  
00:50 15.12.2019 	 0,78 	 0,79 	 6 	 9 	 15 	 993 	 -1 	  
00:40 15.12.2019 	 0,87 	 0,85 	 6 	 9 	 17 	 993 	 -1,3 	  
00:30 15.12.2019 	 0,96 	 0,95 	 6 	 8 	 16 	 993 	 -1,4 	  
00:20 15.12.2019 	 1,07 	 0,99 	 7 	 10 	 13 	 993 	 -1,3 	  
00:10 15.12.2019 	 1,18 	 1,13 	 9 	 12 	 10 	 993 	 -1,1 	  
00:00 15.12.2019 	 1,3 	 1,23 	 9 	 12 	 9 	 993 	 -1,2 	  
23:50 14.12.2019 	 1,42 	 1,31 	 9 	 11 	 11 	 993 	 -1,3 	  
23:40 14.12.2019 	 1,55 	 1,49 	 9 	 11 	 12 	 993 	 -1,4 	  
23:30 14.12.2019 	 1,68 	 1,59 	 8 	 11 	 13 	 993 	 -1,5 	  
23:20 14.12.2019 	 1,82 	 1,7 	 8 	 11 	 12 	 993 	 -1,5 	  
