 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
10:20 17.12.2019 	 2,56 	 2,7 	 1 	 3 	 306 	 1003 	 2,8 	  
10:10 17.12.2019 	 2,6 	 2,7 	 2 	 4 	 3 	 1003 	 3,8 	  
10:00 17.12.2019 	 2,63 	 2,82 	 3 	 6 	 11 	 1004 	 3,6 	  
09:50 17.12.2019 	 2,66 	 2,91 	 6 	 9 	 357 	 1003 	 3,5 	  
09:40 17.12.2019 	 2,68 	 2,82 	 6 	 9 	 347 	 1004 	 3 	  
09:30 17.12.2019 	 2,7 	 2,8 	 6 	 8 	 344 	 1004 	 3,5 	  
09:20 17.12.2019 	 2,7 	 2,89 	 3 	 5 	 4 	 1004 	 4,5 	  
09:10 17.12.2019 	 2,71 	 2,91 	 3 	 7 	 347 	 1004 	 4 	  
09:00 17.12.2019 	 2,7 	 2,79 	 3 	 5 	 356 	 1004 	 4,1 	  
08:50 17.12.2019 	 2,69 	 2,78 	 4 	 5 	 351 	 1004 	 3,8 	  
08:40 17.12.2019 	 2,67 	 2,83 	 2 	 4 	 5 	 1004 	 4,7 	  
08:30 17.12.2019 	 2,64 	 2,76 	 3 	 5 	 15 	 1004 	 4,6 	  
08:20 17.12.2019 	 2,6 	 2,69 	 2 	 6 	 18 	 1004 	 4,3 	  
08:10 17.12.2019 	 2,57 	 2,7 	 1 	 4 	 45 	 1004 	 3,2 	  
08:00 17.12.2019 	 2,52 	 2,68 	 2 	 4 	 12 	 1003 	 3,8 	  
07:50 17.12.2019 	 2,47 	 2,54 	 1 	 3 	 15 	 1003 	 2,2 	  
07:40 17.12.2019 	 2,41 	 2,44 	 1 	 2 	 44 	 1003 	 3,1 	  
07:30 17.12.2019 	 2,35 	 2,48 	 2 	 6 	 20 	 1003 	 2,9 	  
07:20 17.12.2019 	 2,28 	 2,41 	 5 	 13 	 46 	 1003 	 2,7 	  
07:10 17.12.2019 	 2,21 	 2,3 	 4 	 10 	 38 	 1003 	 2,5 	  
07:00 17.12.2019 	 2,14 	 2,24 	 6 	 14 	 6 	 1003 	 2 	  
06:50 17.12.2019 	 2,05 	 2,18 	 7 	 14 	 4 	 1003 	 1,7 	  
06:40 17.12.2019 	 1,97 	 2,04 	 6 	 19 	 14 	 1004 	 1,7 	  
06:30 17.12.2019 	 1,88 	 1,98 	 10 	 18 	 3 	 1003 	 1,5 	  
06:20 17.12.2019 	 1,8 	 1,9 	 10 	 17 	 359 	 1003 	 1,7 	  
06:10 17.12.2019 	 1,71 	 1,83 	 8 	 21 	 8 	 1004 	 2,1 	  
06:00 17.12.2019 	 1,62 	 1,72 	 9 	 18 	 1 	 1004 	 2,5 	  
05:50 17.12.2019 	 1,53 	 1,59 	 9 	 24 	 360 	 1004 	 2,5 	  
05:40 17.12.2019 	 1,44 	 1,56 	 8 	 18 	 3 	 1004 	 2,6 	  
05:30 17.12.2019 	 1,34 	 1,5 	 6 	 15 	 11 	 1004 	 2,9 	  
05:20 17.12.2019 	 1,26 	 1,4 	 6 	 19 	 22 	 1004 	 2,7 	  
05:10 17.12.2019 	 1,18 	 1,23 	 6 	 14 	 11 	 1004 	 2,8 	  
05:00 17.12.2019 	 1,09 	 1,17 	 4 	 13 	 49 	 1004 	 2,8 	  
04:50 17.12.2019 	 1,02 	 1,19 	 4 	 10 	 47 	 1005 	 2,8 	  
04:40 17.12.2019 	 0,94 	 1,1 	 5 	 13 	 35 	 1005 	 2,9 	  
04:30 17.12.2019 	 0,87 	 0,97 	 6 	 15 	 7 	 1005 	 2,8 	  
04:20 17.12.2019 	 0,81 	 0,96 	 4 	 14 	 35 	 1005 	 2,9 	  
04:10 17.12.2019 	 0,74 	 0,93 	 4 	 11 	 45 	 1005 	 2,9 	  
04:00 17.12.2019 	 0,69 	 0,86 	 5 	 15 	 12 	 1005 	 2,5 	  
03:50 17.12.2019 	 0,65 	 0,75 	 7 	 19 	 10 	 1005 	 2,4 	  
03:40 17.12.2019 	 0,61 	 0,77 	 5 	 13 	 9 	 1005 	 2,9 	  
03:30 17.12.2019 	 0,58 	 0,73 	 4 	 11 	 356 	 1005 	 2,7 	  
03:20 17.12.2019 	 0,55 	 0,67 	 7 	 16 	 360 	 1005 	 2,6 	  
03:10 17.12.2019 	 0,54 	 0,61 	 4 	 11 	 24 	 1005 	 3,3 	  
03:00 17.12.2019 	 0,53 	 0,64 	 4 	 11 	 19 	 1005 	 3,6 	  
02:50 17.12.2019 	 0,54 	 0,67 	 4 	 13 	 76 	 1006 	 4 	  
02:40 17.12.2019 	 0,55 	 0,7 	 4 	 12 	 83 	 1006 	 4 	  
02:30 17.12.2019 	 0,56 	 0,63 	 4 	 9 	 46 	 1006 	 2,5 	  
02:20 17.12.2019 	 0,59 	 0,62 	 4 	 10 	 36 	 1006 	 2,8 	  
02:10 17.12.2019 	 0,62 	 0,77 	 5 	 10 	 45 	 1006 	 2,8 	  
02:00 17.12.2019 	 0,66 	 0,74 	 6 	 12 	 32 	 1006 	 3 	  
01:50 17.12.2019 	 0,7 	 0,71 	 6 	 12 	 25 	 1006 	 3,2 	  
01:40 17.12.2019 	 0,76 	 0,81 	 5 	 8 	 5 	 1006 	 3,7 	  
01:30 17.12.2019 	 0,81 	 0,93 	 4 	 8 	 63 	 1006 	 3,1 	  
01:20 17.12.2019 	 0,88 	 0,84 	 2 	 5 	 95 	 1006 	 3,2 	  
01:10 17.12.2019 	 0,94 	 0,96 	 2 	 8 	 264 	 1006 	 3 	  
01:00 17.12.2019 	 1,02 	 1,12 	 3 	 8 	 6 	 1006 	 3,1 	  
00:50 17.12.2019 	 1,09 	 1,14 	 2 	 10 	 344 	 1006 	 3,8 	  
00:40 17.12.2019 	 1,16 	 1,11 	 2 	 4 	 25 	 1006 	 4,1 	  
00:30 17.12.2019 	 1,25 	 1,32 	 2 	 5 	 38 	 1006 	 4,2 	  
00:20 17.12.2019 	 1,32 	 1,4 	 2 	 5 	 61 	 1006 	 4,2 	  
00:10 17.12.2019 	 1,41 	 1,41 	 2 	 5 	 25 	 1006 	 3,9 	  
00:00 17.12.2019 	 1,49 	 1,5 	 3 	 5 	 5 	 1006 	 3,2 	  
23:50 16.12.2019 	 1,58 	 1,65 	 3 	 4 	 7 	 1006 	 2,8 	  
23:40 16.12.2019 	 1,65 	 1,69 	 4 	 5 	 3 	 1006 	 2,6 	  
23:30 16.12.2019 	 1,74 	 1,77 	 4 	 5 	 347 	 1006 	 2,4 	  
23:20 16.12.2019 	 1,81 	 1,84 	 5 	 6 	 349 	 1006 	 2,1 	  
23:10 16.12.2019 	 1,89 	 1,95 	 5 	 7 	 355 	 1006 	 2,2 	  
23:00 16.12.2019 	 1,96 	 2 	 6 	 9 	 351 	 1006 	 1,9 	  
22:50 16.12.2019 	 2,03 	 2,05 	 5 	 7 	 354 	 1006 	 1,9 	  
22:40 16.12.2019 	 2,1 	 2,09 	 5 	 7 	 339 	 1006 	 1,9 	  
22:30 16.12.2019 	 2,16 	 2,15 	 4 	 6 	 343 	 1006 	 1,7 	  
22:20 16.12.2019 	 2,22 	 2,29 	 6 	 9 	 343 	 1006 	 1,5 	  
22:10 16.12.2019 	 2,27 	 2,33 	 6 	 8 	 346 	 1006 	 1,7 	  
22:00 16.12.2019 	 2,32 	 2,33 	 5 	 8 	 347 	 1006 	 1,9 	  
21:50 16.12.2019 	 2,36 	 2,4 	 4 	 10 	 358 	 1006 	 2,1 	  
21:40 16.12.2019 	 2,39 	 2,45 	 2 	 8 	 358 	 1006 	 2,2 	  
21:30 16.12.2019 	 2,42 	 2,47 	 2 	 7 	 122 	 1006 	 2,1 	  
21:20 16.12.2019 	 2,44 	 2,48 	 4 	 10 	 2 	 1006 	 2,2 	  
21:10 16.12.2019 	 2,46 	 2,51 	 5 	 10 	 354 	 1006 	 2,6 	  
21:00 16.12.2019 	 2,47 	 2,54 	 5 	 9 	 360 	 1005 	 3,4 	  
20:50 16.12.2019 	 2,47 	 2,54 	 5 	 10 	 354 	 1005 	 2,9 	  
20:40 16.12.2019 	 2,47 	 2,54 	 4 	 7 	 358 	 1005 	 5 	  
20:30 16.12.2019 	 2,46 	 2,49 	 3 	 5 	 341 	 1005 	 5 	  
20:20 16.12.2019 	 2,44 	 2,47 	 1 	 2 	 100 	 1005 	 2,7 	  
20:10 16.12.2019 	 2,42 	 2,45 	 0 	 1 	 229 	 1005 	 2,1 	  
20:00 16.12.2019 	 2,39 	 2,47 	 1 	 1 	 151 	 1005 	 2,7 	  
19:50 16.12.2019 	 2,35 	 2,42 	 1 	 3 	 159 	 1005 	 2,4 	  
19:40 16.12.2019 	 2,31 	 2,35 	 2 	 3 	 149 	 1004 	 1,4 	  
19:30 16.12.2019 	 2,27 	 2,31 	 1 	 2 	 153 	 1004 	 1,5 	  
19:20 16.12.2019 	 2,21 	 2,32 	 1 	 2 	 172 	 1004 	 1,1 	  
19:10 16.12.2019 	 2,16 	 2,2 	 2 	 2 	 172 	 1004 	 0,9 	  
19:00 16.12.2019 	 2,09 	 2,12 	 1 	 2 	 171 	 1004 	 1 	  
18:50 16.12.2019 	 2,02 	 2,11 	 1 	 3 	 263 	 1004 	 1,7 	  
18:40 16.12.2019 	 1,95 	 2,09 	 3 	 4 	 340 	 1004 	 3,2 	  
18:30 16.12.2019 	 1,88 	 1,93 	 4 	 6 	 338 	 1004 	 3,1 	  
18:20 16.12.2019 	 1,8 	 1,8 	 5 	 7 	 341 	 1004 	 3,1 	  
18:10 16.12.2019 	 1,72 	 1,81 	 5 	 7 	 340 	 1004 	 3,6 	  
18:00 16.12.2019 	 1,64 	 1,74 	 5 	 9 	 343 	 1004 	 3,2 	  
17:50 16.12.2019 	 1,55 	 1,55 	 6 	 8 	 344 	 1004 	 3,2 	  
17:40 16.12.2019 	 1,46 	 1,55 	 5 	 8 	 340 	 1004 	 3,4 	  
17:30 16.12.2019 	 1,38 	 1,55 	 4 	 6 	 341 	 1004 	 3,6 	  
17:20 16.12.2019 	 1,29 	 1,42 	 6 	 8 	 346 	 1004 	 3,3 	  
17:10 16.12.2019 	 1,2 	 1,24 	 6 	 9 	 341 	 1004 	 3,3 	  
17:00 16.12.2019 	 1,12 	 1,26 	 7 	 9 	 345 	 1003 	 3,4 	  
16:50 16.12.2019 	 1,04 	 1,17 	 6 	 8 	 343 	 1003 	 3,6 	  
16:40 16.12.2019 	 0,96 	 1,05 	 6 	 8 	 332 	 1003 	 3,9 	  
16:30 16.12.2019 	 0,89 	 1,05 	 3 	 5 	 319 	 1003 	 4,7 	  
16:20 16.12.2019 	 0,82 	 1,02 	 2 	 3 	 212 	 1003 	 4,5 	  
16:10 16.12.2019 	 0,75 	 0,93 	 1 	 2 	 209 	 1003 	 3,4 	  
16:00 16.12.2019 	 0,69 	 0,89 	 1 	 1 	 223 	 1003 	 3,4 	  
15:50 16.12.2019 	 0,64 	 0,91 	 1 	 2 	 163 	 1003 	 3,5 	  
15:40 16.12.2019 	 0,59 	 0,77 	 1 	 1 	 173 	 1003 	 4 	  
15:30 16.12.2019 	 0,55 	 0,77 	 1 	 2 	 193 	 1003 	 4,5 	  
15:20 16.12.2019 	 0,51 	 0,78 	 1 	 2 	 99 	 1003 	 4,3 	  
15:10 16.12.2019 	 0,49 	 0,73 	 1 	 1 	 319 	 1003 	 4,2 	  
15:00 16.12.2019 	 0,47 	 0,74 	 1 	 2 	 195 	 1002 	 4 	  
14:50 16.12.2019 	 0,46 	 0,76 	 1 	 3 	 208 	 1002 	 4 	  
14:40 16.12.2019 	 0,46 	 0,73 	 1 	 2 	 191 	 1002 	 3,9 	  
14:30 16.12.2019 	 0,47 	 0,69 	 1 	 2 	 180 	 1002 	 3,7 	  
14:20 16.12.2019 	 0,48 	 0,72 	 1 	 2 	 262 	 1002 	 3,9 	  
14:10 16.12.2019 	 0,51 	 0,83 	 1 	 2 	 335 	 1002 	 4,2 	  
14:00 16.12.2019 	 0,54 	 0,8 	 0 	 1 	 350 	 1002 	 3,8 	  
13:50 16.12.2019 	 0,58 	 0,79 	 0 	 1 	 277 	 1002 	 4 	  
13:40 16.12.2019 	 0,63 	 0,85 	 1 	 2 	 198 	 1002 	 4,4 	  
13:30 16.12.2019 	 0,69 	 0,97 	 2 	 3 	 338 	 1002 	 5,7 	  
13:20 16.12.2019 	 0,75 	 1,03 	 3 	 5 	 346 	 1002 	 5,8 	  
13:10 16.12.2019 	 0,81 	 1,04 	 1 	 4 	 314 	 1002 	 4,3 	  
13:00 16.12.2019 	 0,89 	 1,12 	 1 	 2 	 293 	 1002 	 3,6 	  
12:50 16.12.2019 	 0,97 	 1,27 	 1 	 3 	 326 	 1002 	 4,9 	  
12:40 16.12.2019 	 1,05 	 1,25 	 3 	 3 	 346 	 1002 	 5,9 	  
12:30 16.12.2019 	 1,14 	 1,32 	 4 	 5 	 335 	 1002 	 6 	  
12:20 16.12.2019 	 1,23 	 1,5 	 3 	 4 	 341 	 1002 	 6 	  
12:10 16.12.2019 	 1,32 	 1,56 	 3 	 4 	 339 	 1002 	 5,9 	  
12:00 16.12.2019 	 1,42 	 1,57 	 4 	 5 	 351 	 1002 	 5,8 	  
11:50 16.12.2019 	 1,51 	 1,74 	 4 	 6 	 358 	 1002 	 5,9 	  
11:40 16.12.2019 	 1,61 	 1,86 	 4 	 7 	 348 	 1002 	 5,8 	  
11:30 16.12.2019 	 1,71 	 1,9 	 1 	 3 	 308 	 1002 	 3,9 	  
11:20 16.12.2019 	 1,81 	 1,97 	 1 	 2 	 259 	 1002 	 3,2 	  
11:10 16.12.2019 	 1,9 	 2,1 	 1 	 1 	 254 	 1002 	 3,7 	  
11:00 16.12.2019 	 2 	 2,16 	 1 	 2 	 217 	 1002 	 3,2 	  
10:50 16.12.2019 	 2,09 	 2,34 	 1 	 2 	 115 	 1002 	 2,9 	  
10:40 16.12.2019 	 2,17 	 2,37 	 1 	 2 	 192 	 1002 	 3,1 	  
10:30 16.12.2019 	 2,25 	 2,37 	 1 	 5 	 124 	 1001 	 3,4 	  
10:20 16.12.2019 	 2,33 	 2,49 	 4 	 6 	 356 	 1001 	 4,2 	  
10:10 16.12.2019 	 2,41 	 2,65 	 3 	 5 	 354 	 1001 	 4,3 	  
10:00 16.12.2019 	 2,48 	 2,71 	 2 	 5 	 336 	 1001 	 4,5 	  
09:50 16.12.2019 	 2,54 	 2,72 	 2 	 3 	 341 	 1001 	 4,4 	  
09:40 16.12.2019 	 2,6 	 2,73 	 2 	 4 	 337 	 1001 	 4,6 	  
09:30 16.12.2019 	 2,65 	 2,79 	 3 	 5 	 338 	 1001 	 4,7 	  
09:20 16.12.2019 	 2,7 	 2,85 	 3 	 4 	 339 	 1001 	 4,7 	  
09:10 16.12.2019 	 2,74 	 2,93 	 3 	 4 	 348 	 1000 	 4,6 	  
09:00 16.12.2019 	 2,77 	 2,97 	 2 	 4 	 342 	 1000 	 4,6 	  
08:50 16.12.2019 	 2,79 	 2,9 	 2 	 3 	 347 	 1000 	 4,5 	  
08:40 16.12.2019 	 2,81 	 2,95 	 3 	 4 	 354 	 1000 	 4,6 	  
08:30 16.12.2019 	 2,81 	 3,03 	 2 	 3 	 351 	 1000 	 4,5 	  
08:20 16.12.2019 	 2,81 	 2,98 	 2 	 3 	 359 	 1000 	 4,5 	  
08:10 16.12.2019 	 2,81 	 2,97 	 2 	 4 	 338 	 1000 	 4,3 	  
08:00 16.12.2019 	 2,79 	 2,94 	 4 	 5 	 331 	 1000 	 4,4 	  
07:50 16.12.2019 	 2,77 	 2,92 	 3 	 4 	 321 	 1000 	 4,9 	  
07:40 16.12.2019 	 2,74 	 2,9 	 3 	 4 	 330 	 1000 	 4,1 	  
07:30 16.12.2019 	 2,71 	 2,82 	 3 	 5 	 344 	 1000 	 3,9 	  
07:20 16.12.2019 	 2,67 	 2,86 	 2 	 6 	 297 	 1000 	 3,8 	  
07:10 16.12.2019 	 2,62 	 2,86 	 1 	 2 	 323 	 1000 	 1,8 	  
07:00 16.12.2019 	 2,56 	 2,7 	 1 	 1 	 297 	 1000 	 2,1 	  
06:50 16.12.2019 	 2,5 	 2,55 	 0 	 1 	 269 	 1000 	 2,8 	  
06:40 16.12.2019 	 2,43 	 2,54 	 1 	 1 	 148 	 1000 	 2,4 	  
06:30 16.12.2019 	 2,35 	 2,56 	 1 	 3 	 25 	 999 	 2,3 	  
06:20 16.12.2019 	 2,28 	 2,4 	 1 	 2 	 283 	 999 	 1,7 	  
06:10 16.12.2019 	 2,19 	 2,28 	 1 	 2 	 196 	 999 	 0,7 	  
06:00 16.12.2019 	 2,1 	 2,22 	 1 	 2 	 180 	 999 	 0,5 	  
05:50 16.12.2019 	 2,01 	 2,21 	 1 	 1 	 127 	 999 	 0,5 	  
05:40 16.12.2019 	 1,91 	 2,04 	 1 	 1 	 177 	 999 	 0,5 	  
05:30 16.12.2019 	 1,81 	 1,96 	 0 	 1 	 220 	 999 	 0,7 	  
05:20 16.12.2019 	 1,72 	 1,85 	 0 	 0 	 129 	 999 	 1,1 	  
05:10 16.12.2019 	 1,62 	 1,78 	 1 	 2 	 119 	 999 	 1,5 	  
05:00 16.12.2019 	 1,51 	 1,64 	 0 	 1 	 190 	 998 	 1,6 	  
04:50 16.12.2019 	 1,41 	 1,56 	 1 	 1 	 185 	 998 	 1,6 	  
04:40 16.12.2019 	 1,32 	 1,52 	 1 	 1 	 163 	 998 	 1,6 	  
04:30 16.12.2019 	 1,22 	 1,36 	 1 	 1 	 174 	 998 	 1,5 	  
04:20 16.12.2019 	 1,12 	 1,29 	 1 	 1 	 179 	 998 	 1,2 	  
04:10 16.12.2019 	 1,03 	 1,24 	 0 	 1 	 155 	 998 	 0,7 	  
04:00 16.12.2019 	 0,95 	 1,1 	 0 	 1 	 160 	 998 	 0,8 	  
03:50 16.12.2019 	 0,86 	 1,03 	 1 	 1 	 141 	 998 	 0,7 	  
03:40 16.12.2019 	 0,78 	 1,01 	 1 	 1 	 158 	 998 	 0,8 	  
03:30 16.12.2019 	 0,71 	 0,93 	 0 	 1 	 156 	 997 	 1,2 	  
03:20 16.12.2019 	 0,65 	 0,83 	 0 	 1 	 133 	 997 	 0,8 	  
03:10 16.12.2019 	 0,6 	 0,79 	 0 	 0 	 213 	 997 	 0,9 	  
03:00 16.12.2019 	 0,55 	 0,77 	 0 	 1 	 137 	 997 	 1,1 	  
02:50 16.12.2019 	 0,5 	 0,71 	 0 	 0 	 167 	 997 	 1,1 	  
02:40 16.12.2019 	 0,47 	 0,7 	 1 	 2 	 129 	 997 	 1 	  
02:30 16.12.2019 	 0,45 	 0,67 	 1 	 2 	 157 	 997 	 0,6 	  
02:20 16.12.2019 	 0,43 	 0,6 	 1 	 1 	 209 	 997 	 1,1 	  
02:10 16.12.2019 	 0,43 	 0,67 	 1 	 1 	 184 	 997 	 0,9 	  
02:00 16.12.2019 	 0,43 	 0,68 	 1 	 1 	 179 	 996 	 1,3 	  
01:50 16.12.2019 	 0,44 	 0,56 	 0 	 1 	 253 	 996 	 0,8 	  
01:40 16.12.2019 	 0,46 	 0,61 	 0 	 1 	 183 	 996 	 0,7 	  
01:30 16.12.2019 	 0,49 	 0,7 	 0 	 1 	 168 	 996 	 0,6 	  
01:20 16.12.2019 	 0,53 	 0,67 	 1 	 1 	 134 	 996 	 0,6 	  
01:10 16.12.2019 	 0,57 	 0,69 	 1 	 1 	 124 	 996 	 0,8 	  
01:00 16.12.2019 	 0,62 	 0,78 	 1 	 2 	 138 	 996 	 0,9 	  
00:50 16.12.2019 	 0,68 	 0,86 	 1 	 2 	 172 	 996 	 0,4 	  
00:40 16.12.2019 	 0,75 	 0,8 	 0 	 0 	 70 	 996 	 0,7 	  
00:30 16.12.2019 	 0,82 	 0,92 	 0 	 0 	 114 	 996 	 0,7 	  
00:20 16.12.2019 	 0,89 	 1,06 	 0 	 1 	 111 	 996 	 1,1 	  
00:10 16.12.2019 	 0,97 	 1,11 	 0 	 0 	 92 	 996 	 1,1 	  
00:00 16.12.2019 	 1,06 	 1,11 	 0 	 1 	 121 	 996 	 1,6 	  
23:50 15.12.2019 	 1,14 	 1,28 	 0 	 1 	 20 	 996 	 1,8 	  
23:40 15.12.2019 	 1,23 	 1,33 	 1 	 3 	 352 	 996 	 2,9 	  
23:30 15.12.2019 	 1,32 	 1,4 	 1 	 2 	 30 	 995 	 2,7 	  
23:20 15.12.2019 	 1,41 	 1,55 	 2 	 3 	 6 	 995 	 3,1 	  
23:10 15.12.2019 	 1,5 	 1,6 	 3 	 4 	 355 	 995 	 3,2 	  
23:00 15.12.2019 	 1,59 	 1,64 	 3 	 3 	 345 	 995 	 3,2 	  
22:50 15.12.2019 	 1,68 	 1,78 	 2 	 3 	 345 	 995 	 3,1 	  
22:40 15.12.2019 	 1,77 	 1,98 	 2 	 4 	 1 	 995 	 3,1 	  
22:30 15.12.2019 	 1,86 	 1,97 	 3 	 4 	 346 	 995 	 3,1 	  
22:20 15.12.2019 	 1,94 	 2,04 	 3 	 4 	 350 	 995 	 3,2 	  
22:10 15.12.2019 	 2,02 	 2,1 	 3 	 4 	 344 	 995 	 3,1 	  
22:00 15.12.2019 	 2,09 	 2,2 	 3 	 4 	 344 	 995 	 3,3 	  
21:50 15.12.2019 	 2,16 	 2,36 	 2 	 4 	 346 	 995 	 3,2 	  
21:40 15.12.2019 	 2,23 	 2,39 	 2 	 3 	 340 	 995 	 3,1 	  
21:30 15.12.2019 	 2,29 	 2,43 	 2 	 3 	 340 	 995 	 3 	  
21:20 15.12.2019 	 2,35 	 2,45 	 3 	 3 	 345 	 995 	 3,1 	  
21:10 15.12.2019 	 2,39 	 2,55 	 3 	 4 	 335 	 995 	 3 	  
21:00 15.12.2019 	 2,44 	 2,55 	 3 	 4 	 341 	 994 	 3,1 	  
20:50 15.12.2019 	 2,48 	 2,61 	 3 	 4 	 334 	 994 	 2,9 	  
20:40 15.12.2019 	 2,51 	 2,71 	 2 	 3 	 328 	 994 	 2,8 	  
20:30 15.12.2019 	 2,53 	 2,75 	 3 	 5 	 321 	 994 	 2,8 	  
20:20 15.12.2019 	 2,55 	 2,69 	 2 	 4 	 319 	 994 	 2,6 	  
20:10 15.12.2019 	 2,56 	 2,62 	 3 	 5 	 330 	 994 	 2,6 	  
20:00 15.12.2019 	 2,56 	 2,73 	 1 	 2 	 198 	 994 	 0,1 	  
19:50 15.12.2019 	 2,56 	 2,8 	 1 	 2 	 216 	 994 	 -0,2 	  
19:40 15.12.2019 	 2,55 	 2,71 	 1 	 2 	 325 	 994 	 -0,2 	  
19:30 15.12.2019 	 2,53 	 2,55 	 0 	 1 	 32 	 994 	 -0,8 	  
19:20 15.12.2019 	 2,51 	 2,68 	 0 	 1 	 317 	 994 	 -1,2 	  
19:10 15.12.2019 	 2,47 	 2,69 	 0 	 1 	 219 	 994 	 -1,1 	  
19:00 15.12.2019 	 2,43 	 2,52 	 0 	 2 	 201 	 994 	 -0,5 	  
18:50 15.12.2019 	 2,39 	 2,43 	 1 	 2 	 185 	 993 	 -0,2 	  
18:40 15.12.2019 	 2,33 	 2,56 	 1 	 2 	 188 	 993 	 -0,5 	  
18:30 15.12.2019 	 2,28 	 2,47 	 1 	 2 	 40 	 993 	 0,1 	  
18:20 15.12.2019 	 2,21 	 2,28 	 3 	 4 	 1 	 993 	 2 	  
18:10 15.12.2019 	 2,14 	 2,3 	 3 	 5 	 12 	 993 	 1,7 	  
18:00 15.12.2019 	 2,07 	 2,25 	 1 	 3 	 306 	 993 	 -0 	  
17:50 15.12.2019 	 1,99 	 2,16 	 1 	 1 	 181 	 993 	 -0,6 	  
17:40 15.12.2019 	 1,9 	 2,03 	 2 	 4 	 49 	 993 	 -0,2 	  
17:30 15.12.2019 	 1,82 	 1,94 	 4 	 5 	 2 	 993 	 1,5 	  
17:20 15.12.2019 	 1,73 	 1,82 	 4 	 6 	 5 	 993 	 1 	  
17:10 15.12.2019 	 1,64 	 1,85 	 4 	 7 	 6 	 993 	 0,6 	  
17:00 15.12.2019 	 1,54 	 1,85 	 4 	 7 	 7 	 993 	 1,1 	  
16:50 15.12.2019 	 1,45 	 1,63 	 5 	 9 	 358 	 993 	 0,8 	  
16:40 15.12.2019 	 1,35 	 1,48 	 5 	 7 	 351 	 992 	 0,4 	  
16:30 15.12.2019 	 1,26 	 1,5 	 5 	 7 	 348 	 992 	 0,3 	  
16:20 15.12.2019 	 1,17 	 1,45 	 6 	 9 	 347 	 992 	 0,4 	  
16:10 15.12.2019 	 1,08 	 1,25 	 7 	 9 	 341 	 992 	 0,4 	  
16:00 15.12.2019 	 0,99 	 1,2 	 7 	 9 	 330 	 992 	 0,2 	  
15:50 15.12.2019 	 0,9 	 1,2 	 7 	 9 	 338 	 992 	 0,5 	  
15:40 15.12.2019 	 0,83 	 1,12 	 7 	 9 	 332 	 992 	 0,5 	  
15:30 15.12.2019 	 0,75 	 1,02 	 6 	 8 	 347 	 992 	 -0,1 	  
15:20 15.12.2019 	 0,68 	 0,95 	 6 	 8 	 346 	 992 	 -0,1 	  
15:10 15.12.2019 	 0,62 	 0,93 	 7 	 9 	 346 	 992 	 0,1 	  
15:00 15.12.2019 	 0,56 	 0,85 	 8 	 10 	 347 	 992 	 -0 	  
14:50 15.12.2019 	 0,51 	 0,77 	 8 	 10 	 339 	 992 	 -0,2 	  
14:40 15.12.2019 	 0,47 	 0,79 	 8 	 10 	 343 	 992 	 0,3 	  
14:30 15.12.2019 	 0,43 	 0,85 	 8 	 12 	 349 	 992 	 0,6 	  
14:20 15.12.2019 	 0,41 	 0,79 	 8 	 11 	 341 	 992 	 0,7 	  
14:10 15.12.2019 	 0,39 	 0,64 	 7 	 12 	 352 	 992 	 0,4 	  
14:00 15.12.2019 	 0,39 	 0,78 	 9 	 14 	 2 	 992 	 0,4 	  
13:50 15.12.2019 	 0,39 	 0,86 	 10 	 16 	 357 	 992 	 0,5 	  
13:40 15.12.2019 	 0,4 	 0,71 	 10 	 15 	 355 	 992 	 0,6 	  
13:30 15.12.2019 	 0,42 	 0,79 	 10 	 17 	 358 	 992 	 0,8 	  
13:20 15.12.2019 	 0,46 	 0,85 	 9 	 16 	 354 	 992 	 0,6 	  
13:10 15.12.2019 	 0,49 	 0,8 	 10 	 16 	 358 	 991 	 1,2 	  
13:00 15.12.2019 	 0,54 	 0,83 	 10 	 16 	 359 	 991 	 1,4 	  
12:50 15.12.2019 	 0,6 	 0,97 	 11 	 20 	 1 	 991 	 1,6 	  
12:40 15.12.2019 	 0,66 	 1,06 	 10 	 19 	 3 	 991 	 1,4 	  
12:30 15.12.2019 	 0,72 	 0,97 	 11 	 21 	 3 	 991 	 1,9 	  
12:20 15.12.2019 	 0,8 	 1,1 	 13 	 21 	 3 	 991 	 1,6 	  
12:10 15.12.2019 	 0,88 	 1,31 	 12 	 16 	 352 	 991 	 1,7 	  
12:00 15.12.2019 	 0,97 	 1,31 	 12 	 16 	 339 	 991 	 1,3 	  
11:50 15.12.2019 	 1,06 	 1,3 	 11 	 16 	 353 	 991 	 1,2 	  
11:40 15.12.2019 	 1,16 	 1,46 	 11 	 15 	 356 	 991 	 1,2 	  
11:30 15.12.2019 	 1,25 	 1,58 	 11 	 16 	 351 	 991 	 1,1 	  
11:20 15.12.2019 	 1,36 	 1,61 	 10 	 16 	 357 	 991 	 1,5 	  
11:10 15.12.2019 	 1,46 	 1,75 	 9 	 16 	 358 	 991 	 1,9 	  
11:00 15.12.2019 	 1,56 	 1,85 	 9 	 16 	 359 	 991 	 1,6 	  
10:50 15.12.2019 	 1,67 	 1,95 	 9 	 15 	 3 	 991 	 1,3 	  
10:40 15.12.2019 	 1,76 	 2,04 	 10 	 17 	 4 	 991 	 1,4 	  
