 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
07:50 16.12.2019 	 2,77 	 2,63 	 3 	 5 	 350 	 998 	 -3,7 	  
07:40 16.12.2019 	 2,74 	 2,59 	 4 	 5 	 348 	 998 	 -4,2 	  
07:30 16.12.2019 	 2,71 	 2,54 	 2 	 4 	 332 	 998 	 -4,3 	  
07:20 16.12.2019 	 2,67 	 2,48 	 2 	 3 	 353 	 998 	 -4,2 	  
07:10 16.12.2019 	 2,62 	 2,44 	 3 	 5 	 354 	 998 	 -4,9 	  
07:00 16.12.2019 	 2,56 	 2,36 	 4 	 6 	 343 	 998 	 -5,2 	  
06:50 16.12.2019 	 2,5 	 2,35 	 3 	 3 	 317 	 998 	 -4,6 	  
06:40 16.12.2019 	 2,43 	 2,23 	 3 	 5 	 329 	 998 	 -4,3 	  
06:30 16.12.2019 	 2,35 	 2,19 	 1 	 4 	 322 	 998 	 -2,6 	  
06:20 16.12.2019 	 2,28 	 2,05 	 1 	 2 	 282 	 998 	 -1,4 	  
06:10 16.12.2019 	 2,19 	 2,01 	 2 	 2 	 303 	 998 	 -2,2 	  
06:00 16.12.2019 	 2,1 	 1,92 	 2 	 2 	 344 	 998 	 -3,3 	  
05:50 16.12.2019 	 2,01 	 1,79 	 2 	 3 	 350 	 998 	 -4,7 	  
05:40 16.12.2019 	 1,91 	 1,75 	 3 	 3 	 11 	 997 	 -4,7 	  
05:30 16.12.2019 	 1,81 	 1,6 	 3 	 4 	 5 	 997 	 -4,3 	  
05:20 16.12.2019 	 1,72 	 1,54 	 2 	 4 	 20 	 997 	 -4,8 	  
05:10 16.12.2019 	 1,62 	 1,42 	 2 	 3 	 33 	 997 	 -4 	  
05:00 16.12.2019 	 1,51 	 1,35 	 2 	 3 	 17 	 997 	 -4,3 	  
04:50 16.12.2019 	 1,41 	 1,29 	 2 	 3 	 7 	 997 	 -4,5 	  
04:40 16.12.2019 	 1,32 	 1,14 	 1 	 4 	 26 	 996 	 -3,9 	  
04:30 16.12.2019 	 1,22 	 1,1 	 1 	 2 	 34 	 996 	 -3,6 	  
04:20 16.12.2019 	 1,12 	 0,98 	 1 	 2 	 65 	 996 	 -2,3 	  
04:10 16.12.2019 	 1,03 	 0,88 	 2 	 3 	 31 	 996 	 -4,4 	  
04:00 16.12.2019 	 0,95 	 0,8 	 2 	 3 	 31 	 996 	 -4,6 	  
03:50 16.12.2019 	 0,86 	 0,72 	 2 	 2 	 28 	 996 	 -4,2 	  
03:40 16.12.2019 	 0,78 	 0,61 	 2 	 3 	 27 	 996 	 -4,9 	  
03:30 16.12.2019 	 0,71 	 0,58 	 1 	 2 	 26 	 996 	 -4,3 	  
03:20 16.12.2019 	 0,65 	 0,49 	 1 	 2 	 12 	 996 	 -4,3 	  
03:10 16.12.2019 	 0,6 	 0,39 	 1 	 3 	 353 	 996 	 -4,8 	  
03:00 16.12.2019 	 0,55 	 0,36 	 1 	 3 	 38 	 996 	 -4,5 	  
02:50 16.12.2019 	 0,5 	 0,33 	 1 	 2 	 81 	 996 	 -3,3 	  
02:40 16.12.2019 	 0,47 	 0,33 	 2 	 3 	 27 	 996 	 -3,8 	  
02:30 16.12.2019 	 0,45 	 0,29 	 2 	 4 	 20 	 995 	 -3,8 	  
02:20 16.12.2019 	 0,43 	 0,34 	 2 	 4 	 22 	 995 	 -4 	  
02:10 16.12.2019 	 0,43 	 0,27 	 2 	 4 	 23 	 995 	 -4,3 	  
02:00 16.12.2019 	 0,43 	 0,3 	 3 	 4 	 9 	 995 	 -4,3 	  
01:50 16.12.2019 	 0,44 	 0,24 	 1 	 3 	 28 	 995 	 -3,6 	  
01:40 16.12.2019 	 0,46 	 0,22 	 2 	 2 	 9 	 995 	 -3,8 	  
01:30 16.12.2019 	 0,49 	 0,3 	 2 	 3 	 352 	 995 	 -4,2 	  
01:20 16.12.2019 	 0,53 	 0,25 	 2 	 4 	 10 	 995 	 -3,6 	  
01:10 16.12.2019 	 0,57 	 0,29 	 0 	 1 	 74 	 995 	 -2,6 	  
01:00 16.12.2019 	 0,62 	 0,35 	 1 	 2 	 25 	 995 	 -3,1 	  
00:50 16.12.2019 	 0,68 	 0,39 	 2 	 3 	 23 	 995 	 -3,3 	  
00:40 16.12.2019 	 0,75 	 0,49 	 2 	 3 	 23 	 994 	 -3 	  
00:30 16.12.2019 	 0,82 	 0,63 	 3 	 4 	 5 	 994 	 -2,9 	  
00:20 16.12.2019 	 0,89 	 0,66 	 3 	 4 	 3 	 994 	 -3,1 	  
00:10 16.12.2019 	 0,97 	 0,71 	 3 	 4 	 360 	 994 	 -3,5 	  
00:00 16.12.2019 	 1,06 	 0,83 	 3 	 3 	 9 	 994 	 -3,1 	  
23:50 15.12.2019 	 1,14 	 0,9 	 3 	 4 	 359 	 994 	 -3,3 	  
23:40 15.12.2019 	 1,23 	 0,95 	 3 	 4 	 2 	 994 	 -2,7 	  
23:30 15.12.2019 	 1,32 	 1,05 	 3 	 4 	 2 	 994 	 -3 	  
23:20 15.12.2019 	 1,41 	 1,07 	 4 	 4 	 1 	 994 	 -3 	  
23:10 15.12.2019 	 1,5 	 1,26 	 3 	 4 	 355 	 994 	 -3,2 	  
23:00 15.12.2019 	 1,59 	 1,3 	 3 	 4 	 352 	 994 	 -3,2 	  
22:50 15.12.2019 	 1,68 	 1,41 	 3 	 4 	 357 	 994 	 -3,1 	  
22:40 15.12.2019 	 1,77 	 1,53 	 2 	 3 	 342 	 994 	 -3,6 	  
22:30 15.12.2019 	 1,86 	 1,67 	 2 	 3 	 348 	 994 	 -3,5 	  
22:20 15.12.2019 	 1,94 	 1,62 	 1 	 2 	 354 	 994 	 -3,2 	  
22:10 15.12.2019 	 2,02 	 1,79 	 2 	 3 	 357 	 994 	 -3,1 	  
22:00 15.12.2019 	 2,09 	 1,84 	 2 	 3 	 351 	 994 	 -3,8 	  
21:50 15.12.2019 	 2,16 	 1,92 	 2 	 3 	 11 	 993 	 -3,6 	  
21:40 15.12.2019 	 2,23 	 1,94 	 2 	 2 	 0 	 993 	 -4 	  
21:30 15.12.2019 	 2,29 	 1,99 	 2 	 3 	 2 	 993 	 -3,9 	  
21:20 15.12.2019 	 2,35 	 2,11 	 2 	 3 	 349 	 993 	 -4,5 	  
21:10 15.12.2019 	 2,39 	 2,1 	 1 	 2 	 35 	 993 	 -3,5 	  
21:00 15.12.2019 	 2,44 	 2,21 	 2 	 2 	 21 	 993 	 -3,8 	  
20:50 15.12.2019 	 2,48 	 2,29 	 2 	 3 	 346 	 993 	 -4,4 	  
20:40 15.12.2019 	 2,51 	 2,36 	 2 	 2 	 316 	 993 	 -4,4 	  
20:30 15.12.2019 	 2,53 	 2,34 	 1 	 2 	 304 	 993 	 -4,6 	  
20:20 15.12.2019 	 2,55 	 2,34 	 1 	 3 	 313 	 993 	 -4,6 	  
20:10 15.12.2019 	 2,56 	 2,36 	 1 	 1 	 13 	 993 	 -4,3 	  
20:00 15.12.2019 	 2,56 	 2,42 	 1 	 2 	 347 	 993 	 -5,1 	  
19:50 15.12.2019 	 2,56 	 2,44 	 2 	 3 	 322 	 992 	 -5,1 	  
19:40 15.12.2019 	 2,55 	 2,29 	 2 	 3 	 310 	 992 	 -4,9 	  
19:30 15.12.2019 	 2,53 	 2,39 	 3 	 3 	 303 	 992 	 -4,6 	  
19:20 15.12.2019 	 2,51 	 2,26 	 3 	 4 	 305 	 992 	 -5 	  
19:10 15.12.2019 	 2,47 	 2,28 	 4 	 4 	 312 	 992 	 -4,9 	  
19:00 15.12.2019 	 2,43 	 2,2 	 3 	 4 	 301 	 992 	 -4,6 	  
18:50 15.12.2019 	 2,39 	 2,2 	 3 	 3 	 316 	 992 	 -4,7 	  
18:40 15.12.2019 	 2,33 	 2,07 	 3 	 3 	 329 	 992 	 -4,8 	  
18:30 15.12.2019 	 2,28 	 2,08 	 3 	 4 	 338 	 992 	 -4,7 	  
18:20 15.12.2019 	 2,21 	 2,08 	 3 	 5 	 339 	 992 	 -5,1 	  
18:10 15.12.2019 	 2,14 	 1,91 	 4 	 5 	 339 	 992 	 -5,5 	  
18:00 15.12.2019 	 2,07 	 1,89 	 4 	 5 	 347 	 992 	 -5,7 	  
17:50 15.12.2019 	 1,99 	 1,74 	 4 	 5 	 347 	 992 	 -6,3 	  
17:40 15.12.2019 	 1,9 	 1,83 	 4 	 5 	 348 	 991 	 -6,5 	  
17:30 15.12.2019 	 1,82 	 1,59 	 4 	 5 	 348 	 991 	 -6,3 	  
17:20 15.12.2019 	 1,73 	 1,6 	 4 	 6 	 356 	 991 	 -6 	  
17:10 15.12.2019 	 1,64 	 1,49 	 5 	 6 	 2 	 991 	 -5,8 	  
17:00 15.12.2019 	 1,54 	 1,49 	 4 	 5 	 350 	 991 	 -6,1 	  
16:50 15.12.2019 	 1,45 	 1,35 	 4 	 6 	 349 	 991 	 -5,9 	  
16:40 15.12.2019 	 1,35 	 1,26 	 4 	 7 	 351 	 991 	 -5,8 	  
16:30 15.12.2019 	 1,26 	 1,1 	 5 	 8 	 352 	 991 	 -5,7 	  
16:20 15.12.2019 	 1,17 	 1,13 	 4 	 6 	 343 	 991 	 -6,4 	  
16:10 15.12.2019 	 1,08 	 1,04 	 4 	 6 	 343 	 991 	 -6,5 	  
16:00 15.12.2019 	 0,99 	 0,86 	 5 	 6 	 346 	 991 	 -6,4 	  
15:50 15.12.2019 	 0,9 	 0,92 	 4 	 5 	 347 	 991 	 -6,1 	  
15:40 15.12.2019 	 0,83 	 0,75 	 5 	 7 	 351 	 991 	 -5,4 	  
15:30 15.12.2019 	 0,75 	 0,7 	 4 	 6 	 347 	 990 	 -5,4 	  
15:20 15.12.2019 	 0,68 	 0,64 	 5 	 6 	 346 	 990 	 -5,1 	  
15:10 15.12.2019 	 0,62 	 0,59 	 5 	 7 	 359 	 990 	 -4,5 	  
15:00 15.12.2019 	 0,56 	 0,5 	 6 	 8 	 357 	 990 	 -4,3 	  
14:50 15.12.2019 	 0,51 	 0,5 	 6 	 8 	 358 	 990 	 -4,1 	  
14:40 15.12.2019 	 0,47 	 0,6 	 6 	 8 	 347 	 990 	 -4,3 	  
14:30 15.12.2019 	 0,43 	 0,43 	 6 	 8 	 338 	 990 	 -4,6 	  
14:20 15.12.2019 	 0,41 	 0,43 	 6 	 8 	 339 	 990 	 -4,5 	  
14:10 15.12.2019 	 0,39 	 0,38 	 6 	 8 	 340 	 990 	 -4,7 	  
14:00 15.12.2019 	 0,39 	 0,38 	 7 	 9 	 340 	 990 	 -4,8 	  
13:50 15.12.2019 	 0,39 	 0,33 	 7 	 9 	 338 	 990 	 -4,9 	  
13:40 15.12.2019 	 0,4 	 0,39 	 7 	 9 	 338 	 990 	 -4,7 	  
13:30 15.12.2019 	 0,42 	 0,41 	 7 	 10 	 343 	 990 	 -4,2 	  
13:20 15.12.2019 	 0,46 	 0,43 	 8 	 11 	 343 	 990 	 -4 	  
13:10 15.12.2019 	 0,49 	 0,47 	 9 	 11 	 344 	 990 	 -3,7 	  
13:00 15.12.2019 	 0,54 	 0,47 	 8 	 11 	 344 	 990 	 -3,6 	  
12:50 15.12.2019 	 0,6 	 0,56 	 8 	 11 	 347 	 990 	 -3,4 	  
12:40 15.12.2019 	 0,66 	 0,66 	 8 	 11 	 346 	 990 	 -3,5 	  
12:30 15.12.2019 	 0,72 	 0,7 	 8 	 12 	 352 	 990 	 -3,3 	  
12:20 15.12.2019 	 0,8 	 0,73 	 8 	 11 	 349 	 990 	 -3,5 	  
12:10 15.12.2019 	 0,88 	 0,86 	 9 	 12 	 347 	 989 	 -3,8 	  
12:00 15.12.2019 	 0,97 	 0,91 	 9 	 13 	 344 	 989 	 -4,2 	  
11:50 15.12.2019 	 1,06 	 1,08 	 8 	 12 	 338 	 989 	 -4,9 	  
11:40 15.12.2019 	 1,16 	 1,06 	 9 	 12 	 337 	 989 	 -4,9 	  
11:30 15.12.2019 	 1,25 	 1,2 	 8 	 11 	 342 	 990 	 -5,2 	  
11:20 15.12.2019 	 1,36 	 1,35 	 7 	 9 	 346 	 990 	 -5,9 	  
11:10 15.12.2019 	 1,46 	 1,36 	 5 	 7 	 345 	 990 	 -6,7 	  
11:00 15.12.2019 	 1,56 	 1,52 	 4 	 6 	 350 	 990 	 -6 	  
10:50 15.12.2019 	 1,67 	 1,51 	 3 	 6 	 10 	 990 	 -5,6 	  
10:40 15.12.2019 	 1,76 	 1,66 	 2 	 4 	 0 	 990 	 -6,2 	  
10:30 15.12.2019 	 1,87 	 1,79 	 3 	 5 	 356 	 990 	 -6,8 	  
10:20 15.12.2019 	 1,97 	 1,94 	 4 	 6 	 352 	 990 	 -7 	  
10:10 15.12.2019 	 2,07 	 1,95 	 5 	 7 	 333 	 989 	 -7,8 	  
10:00 15.12.2019 	 2,16 	 2,04 	 4 	 5 	 337 	 990 	 -8 	  
09:50 15.12.2019 	 2,25 	 2,18 	 5 	 6 	 339 	 990 	 -8,2 	  
09:40 15.12.2019 	 2,34 	 2,16 	 5 	 7 	 335 	 990 	 -8,1 	  
09:30 15.12.2019 	 2,42 	 2,35 	 6 	 8 	 337 	 989 	 -8,1 	  
09:20 15.12.2019 	 2,49 	 2,36 	 6 	 8 	 336 	 989 	 -7,9 	  
09:10 15.12.2019 	 2,56 	 2,52 	 6 	 8 	 338 	 989 	 -7,5 	  
09:00 15.12.2019 	 2,63 	 2,54 	 7 	 8 	 336 	 989 	 -7,3 	  
08:50 15.12.2019 	 2,69 	 2,66 	 7 	 8 	 338 	 989 	 -7,3 	  
08:40 15.12.2019 	 2,74 	 2,7 	 7 	 9 	 337 	 989 	 -7,4 	  
08:30 15.12.2019 	 2,78 	 2,7 	 6 	 8 	 341 	 989 	 -7,5 	  
08:20 15.12.2019 	 2,82 	 2,68 	 5 	 7 	 342 	 989 	 -7,1 	  
08:10 15.12.2019 	 2,85 	 2,74 	 5 	 8 	 342 	 989 	 -7 	  
08:00 15.12.2019 	 2,87 	 2,79 	 5 	 7 	 341 	 989 	 -7,3 	  
07:50 15.12.2019 	 2,88 	 2,74 	 6 	 9 	 340 	 989 	 -6,9 	  
07:40 15.12.2019 	 2,89 	 2,87 	 7 	 9 	 337 	 989 	 -6,6 	  
07:30 15.12.2019 	 2,89 	 2,75 	 7 	 9 	 335 	 989 	 -6,9 	  
07:20 15.12.2019 	 2,88 	 2,71 	 7 	 9 	 338 	 989 	 -7 	  
07:10 15.12.2019 	 2,86 	 2,83 	 7 	 10 	 338 	 989 	 -6,9 	  
07:00 15.12.2019 	 2,84 	 2,68 	 7 	 10 	 329 	 989 	 -7,3 	  
06:50 15.12.2019 	 2,8 	 2,68 	 7 	 10 	 327 	 989 	 -7,6 	  
06:40 15.12.2019 	 2,76 	 2,66 	 7 	 10 	 326 	 989 	 -7,4 	  
06:30 15.12.2019 	 2,71 	 2,59 	 7 	 9 	 324 	 989 	 -7,3 	  
06:20 15.12.2019 	 2,65 	 2,58 	 7 	 9 	 327 	 989 	 -7,5 	  
06:10 15.12.2019 	 2,58 	 2,5 	 7 	 9 	 324 	 989 	 -7,4 	  
06:00 15.12.2019 	 2,51 	 2,41 	 6 	 8 	 325 	 989 	 -7,3 	  
05:50 15.12.2019 	 2,44 	 2,32 	 6 	 9 	 328 	 989 	 -7,6 	  
05:40 15.12.2019 	 2,35 	 2,26 	 7 	 8 	 324 	 989 	 -7,8 	  
05:30 15.12.2019 	 2,27 	 2,15 	 6 	 8 	 322 	 988 	 -7,7 	  
05:20 15.12.2019 	 2,18 	 2,13 	 6 	 8 	 325 	 988 	 -7,5 	  
05:10 15.12.2019 	 2,08 	 2 	 7 	 9 	 321 	 988 	 -6,7 	  
05:00 15.12.2019 	 1,97 	 1,86 	 7 	 9 	 326 	 988 	 -6,8 	  
04:50 15.12.2019 	 1,87 	 1,76 	 6 	 9 	 322 	 988 	 -7 	  
04:40 15.12.2019 	 1,76 	 1,59 	 6 	 8 	 314 	 988 	 -7,3 	  
04:30 15.12.2019 	 1,66 	 1,61 	 7 	 9 	 311 	 988 	 -7,3 	  
04:20 15.12.2019 	 1,55 	 1,37 	 7 	 10 	 308 	 988 	 -7,5 	  
04:10 15.12.2019 	 1,44 	 1,39 	 7 	 10 	 310 	 988 	 -7,7 	  
04:00 15.12.2019 	 1,34 	 1,25 	 6 	 10 	 314 	 988 	 -7,3 	  
03:50 15.12.2019 	 1,23 	 1,1 	 4 	 6 	 312 	 988 	 -6,7 	  
03:40 15.12.2019 	 1,13 	 1,05 	 5 	 7 	 306 	 988 	 -6,9 	  
03:30 15.12.2019 	 1,03 	 0,96 	 6 	 8 	 295 	 988 	 -6,8 	  
03:20 15.12.2019 	 0,94 	 0,9 	 5 	 7 	 310 	 988 	 -6,8 	  
03:10 15.12.2019 	 0,85 	 0,76 	 5 	 7 	 321 	 988 	 -6,8 	  
03:00 15.12.2019 	 0,76 	 0,69 	 5 	 7 	 321 	 988 	 -7,1 	  
02:50 15.12.2019 	 0,69 	 0,69 	 5 	 8 	 317 	 988 	 -7,5 	  
02:40 15.12.2019 	 0,62 	 0,51 	 7 	 8 	 324 	 988 	 -7,6 	  
02:30 15.12.2019 	 0,55 	 0,44 	 7 	 8 	 322 	 988 	 -7,8 	  
02:20 15.12.2019 	 0,5 	 0,5 	 7 	 9 	 320 	 988 	 -7,5 	  
02:10 15.12.2019 	 0,45 	 0,4 	 7 	 10 	 320 	 988 	 -7,6 	  
02:00 15.12.2019 	 0,41 	 0,32 	 7 	 9 	 324 	 988 	 -7,4 	  
01:50 15.12.2019 	 0,39 	 0,21 	 7 	 9 	 327 	 988 	 -7,1 	  
01:40 15.12.2019 	 0,36 	 0,23 	 6 	 9 	 330 	 988 	 -7 	  
01:30 15.12.2019 	 0,36 	 0,22 	 7 	 9 	 331 	 988 	 -7,2 	  
01:20 15.12.2019 	 0,36 	 0,15 	 5 	 9 	 338 	 988 	 -7,5 	  
01:10 15.12.2019 	 0,36 	 0,31 	 5 	 10 	 332 	 988 	 -7,5 	  
01:00 15.12.2019 	 0,39 	 0,29 	 4 	 7 	 338 	 988 	 -7,7 	  
00:50 15.12.2019 	 0,41 	 0,24 	 4 	 6 	 348 	 988 	 -7,7 	  
00:40 15.12.2019 	 0,45 	 0,24 	 5 	 7 	 346 	 988 	 -7,4 	  
00:30 15.12.2019 	 0,49 	 0,3 	 6 	 11 	 354 	 988 	 -6,1 	  
00:20 15.12.2019 	 0,55 	 0,38 	 6 	 10 	 2 	 988 	 -5,1 	  
00:10 15.12.2019 	 0,61 	 0,5 	 4 	 8 	 347 	 988 	 -6,8 	  
00:00 15.12.2019 	 0,67 	 0,46 	 5 	 7 	 343 	 988 	 -8,2 	  
23:50 14.12.2019 	 0,75 	 0,58 	 5 	 7 	 342 	 988 	 -8,3 	  
23:40 14.12.2019 	 0,83 	 0,56 	 6 	 8 	 341 	 988 	 -8,2 	  
23:30 14.12.2019 	 0,91 	 0,73 	 7 	 9 	 336 	 988 	 -7,8 	  
23:20 14.12.2019 	 0,99 	 0,82 	 7 	 9 	 340 	 988 	 -7,7 	  
23:10 14.12.2019 	 1,09 	 0,87 	 7 	 10 	 334 	 988 	 -7,7 	  
23:00 14.12.2019 	 1,18 	 0,87 	 7 	 10 	 340 	 988 	 -7,2 	  
22:50 14.12.2019 	 1,27 	 1,04 	 7 	 10 	 339 	 988 	 -7,2 	  
22:40 14.12.2019 	 1,37 	 1,18 	 7 	 9 	 333 	 987 	 -7,5 	  
22:30 14.12.2019 	 1,47 	 1,27 	 7 	 11 	 339 	 987 	 -7,4 	  
22:20 14.12.2019 	 1,56 	 1,4 	 8 	 11 	 345 	 987 	 -7 	  
22:10 14.12.2019 	 1,66 	 1,43 	 9 	 12 	 337 	 987 	 -7,3 	  
22:00 14.12.2019 	 1,75 	 1,54 	 9 	 11 	 330 	 987 	 -7,5 	  
21:50 14.12.2019 	 1,84 	 1,63 	 9 	 12 	 329 	 987 	 -7,3 	  
21:40 14.12.2019 	 1,93 	 1,82 	 7 	 10 	 328 	 987 	 -7,5 	  
21:30 14.12.2019 	 2,02 	 1,82 	 7 	 9 	 335 	 987 	 -7,5 	  
21:20 14.12.2019 	 2,09 	 2 	 6 	 8 	 334 	 987 	 -7,9 	  
21:10 14.12.2019 	 2,17 	 1,84 	 4 	 7 	 335 	 988 	 -7,8 	  
21:00 14.12.2019 	 2,25 	 2,02 	 6 	 9 	 348 	 988 	 -7,1 	  
20:50 14.12.2019 	 2,31 	 2,11 	 6 	 8 	 346 	 987 	 -7,3 	  
20:40 14.12.2019 	 2,37 	 2,18 	 6 	 9 	 346 	 987 	 -7 	  
20:30 14.12.2019 	 2,43 	 2,3 	 6 	 10 	 356 	 987 	 -6,7 	  
20:20 14.12.2019 	 2,48 	 2,25 	 7 	 10 	 357 	 987 	 -6,6 	  
20:10 14.12.2019 	 2,52 	 2,33 	 8 	 11 	 4 	 987 	 -6,7 	  
20:00 14.12.2019 	 2,56 	 2,37 	 8 	 11 	 355 	 987 	 -7 	  
19:50 14.12.2019 	 2,58 	 2,42 	 5 	 8 	 9 	 987 	 -6,5 	  
19:40 14.12.2019 	 2,6 	 2,4 	 5 	 7 	 10 	 987 	 -7,1 	  
19:30 14.12.2019 	 2,62 	 2,51 	 5 	 7 	 351 	 987 	 -7,6 	  
19:20 14.12.2019 	 2,63 	 2,51 	 5 	 8 	 349 	 986 	 -7,9 	  
19:10 14.12.2019 	 2,63 	 2,48 	 5 	 8 	 350 	 986 	 -8,2 	  
19:00 14.12.2019 	 2,61 	 2,43 	 5 	 7 	 352 	 986 	 -8 	  
18:50 14.12.2019 	 2,6 	 2,45 	 5 	 7 	 343 	 986 	 -8,4 	  
18:40 14.12.2019 	 2,58 	 2,49 	 6 	 7 	 333 	 986 	 -8,3 	  
18:30 14.12.2019 	 2,54 	 2,41 	 5 	 7 	 327 	 986 	 -8,4 	  
18:20 14.12.2019 	 2,51 	 2,37 	 5 	 7 	 334 	 987 	 -8,8 	  
18:10 14.12.2019 	 2,46 	 2,34 	 4 	 7 	 350 	 987 	 -8,8 	  
18:00 14.12.2019 	 2,41 	 2,33 	 4 	 6 	 353 	 987 	 -9 	  
17:50 14.12.2019 	 2,35 	 2,33 	 4 	 6 	 1 	 987 	 -8,1 	  
17:40 14.12.2019 	 2,28 	 2,1 	 4 	 6 	 4 	 987 	 -7,6 	  
17:30 14.12.2019 	 2,21 	 2,08 	 4 	 6 	 9 	 987 	 -7,7 	  
17:20 14.12.2019 	 2,13 	 1,97 	 4 	 6 	 8 	 987 	 -8 	  
17:10 14.12.2019 	 2,05 	 1,9 	 4 	 5 	 8 	 986 	 -8,1 	  
17:00 14.12.2019 	 1,96 	 1,91 	 4 	 5 	 5 	 986 	 -8 	  
16:50 14.12.2019 	 1,87 	 1,76 	 3 	 4 	 9 	 986 	 -7,7 	  
16:40 14.12.2019 	 1,78 	 1,7 	 2 	 4 	 12 	 986 	 -7,8 	  
16:30 14.12.2019 	 1,68 	 1,57 	 3 	 4 	 10 	 986 	 -7,2 	  
16:20 14.12.2019 	 1,58 	 1,48 	 3 	 5 	 12 	 986 	 -6,9 	  
16:10 14.12.2019 	 1,48 	 1,46 	 3 	 5 	 9 	 986 	 -7,1 	  
16:00 14.12.2019 	 1,39 	 1,29 	 3 	 4 	 5 	 986 	 -6,9 	  
15:50 14.12.2019 	 1,29 	 1,36 	 3 	 4 	 1 	 986 	 -7,4 	  
15:40 14.12.2019 	 1,19 	 1,03 	 3 	 4 	 10 	 986 	 -5,3 	  
15:30 14.12.2019 	 1,1 	 1,06 	 3 	 4 	 14 	 986 	 -5,3 	  
15:20 14.12.2019 	 1 	 1 	 3 	 5 	 15 	 986 	 -5,8 	  
15:10 14.12.2019 	 0,92 	 0,95 	 3 	 5 	 20 	 986 	 -6,9 	  
15:00 14.12.2019 	 0,83 	 0,77 	 3 	 4 	 25 	 986 	 -6,7 	  
14:50 14.12.2019 	 0,75 	 0,71 	 3 	 4 	 24 	 986 	 -6,6 	  
14:40 14.12.2019 	 0,67 	 0,67 	 3 	 4 	 22 	 986 	 -6,7 	  
14:30 14.12.2019 	 0,61 	 0,67 	 3 	 5 	 19 	 986 	 -6,5 	  
14:20 14.12.2019 	 0,55 	 0,62 	 3 	 4 	 17 	 986 	 -6,9 	  
14:10 14.12.2019 	 0,49 	 0,51 	 3 	 4 	 16 	 986 	 -7,5 	  
14:00 14.12.2019 	 0,45 	 0,52 	 3 	 4 	 20 	 986 	 -7,8 	  
13:50 14.12.2019 	 0,41 	 0,45 	 3 	 4 	 19 	 986 	 -7,5 	  
13:40 14.12.2019 	 0,38 	 0,48 	 3 	 4 	 32 	 986 	 -6,6 	  
13:30 14.12.2019 	 0,36 	 0,36 	 3 	 4 	 34 	 986 	 -5,7 	  
13:20 14.12.2019 	 0,35 	 0,45 	 3 	 4 	 41 	 986 	 -5 	  
13:10 14.12.2019 	 0,35 	 0,42 	 3 	 4 	 47 	 986 	 -5,5 	  
13:00 14.12.2019 	 0,36 	 0,37 	 3 	 4 	 44 	 986 	 -4,9 	  
12:50 14.12.2019 	 0,38 	 0,49 	 3 	 4 	 43 	 986 	 -5,4 	  
12:40 14.12.2019 	 0,41 	 0,46 	 3 	 4 	 45 	 986 	 -6,4 	  
12:30 14.12.2019 	 0,45 	 0,41 	 3 	 4 	 43 	 986 	 -7 	  
12:20 14.12.2019 	 0,5 	 0,55 	 3 	 4 	 31 	 986 	 -8,3 	  
12:10 14.12.2019 	 0,55 	 0,66 	 3 	 4 	 31 	 986 	 -8,6 	  
12:00 14.12.2019 	 0,62 	 0,55 	 2 	 3 	 31 	 986 	 -9,1 	  
11:50 14.12.2019 	 0,69 	 0,69 	 2 	 3 	 17 	 986 	 -9,1 	  
11:40 14.12.2019 	 0,76 	 0,79 	 2 	 3 	 11 	 986 	 -9,2 	  
11:30 14.12.2019 	 0,85 	 0,86 	 3 	 3 	 1 	 986 	 -9,7 	  
11:20 14.12.2019 	 0,93 	 0,96 	 3 	 3 	 5 	 986 	 -9,1 	  
11:10 14.12.2019 	 1,03 	 0,99 	 3 	 4 	 4 	 986 	 -9,5 	  
11:00 14.12.2019 	 1,13 	 1,15 	 3 	 3 	 7 	 986 	 -9,5 	  
10:50 14.12.2019 	 1,23 	 1,2 	 3 	 3 	 5 	 986 	 -9,5 	  
10:40 14.12.2019 	 1,33 	 1,27 	 3 	 4 	 3 	 986 	 -9,3 	  
10:30 14.12.2019 	 1,44 	 1,42 	 3 	 4 	 0 	 985 	 -9,6 	  
10:20 14.12.2019 	 1,54 	 1,51 	 3 	 3 	 351 	 985 	 -9,9 	  
10:10 14.12.2019 	 1,65 	 1,61 	 2 	 4 	 3 	 985 	 -9,7 	  
10:00 14.12.2019 	 1,75 	 1,72 	 2 	 4 	 355 	 985 	 -9,8 	  
09:50 14.12.2019 	 1,86 	 1,84 	 3 	 4 	 359 	 985 	 -9,6 	  
09:40 14.12.2019 	 1,95 	 1,85 	 3 	 5 	 354 	 985 	 -9,4 	  
09:30 14.12.2019 	 2,06 	 2,08 	 4 	 5 	 357 	 985 	 -9,2 	  
09:20 14.12.2019 	 2,15 	 2,05 	 3 	 4 	 5 	 985 	 -9,3 	  
09:10 14.12.2019 	 2,25 	 2,25 	 3 	 4 	 23 	 985 	 -8,7 	  
09:00 14.12.2019 	 2,33 	 2,37 	 3 	 4 	 20 	 985 	 -8,6 	  
08:50 14.12.2019 	 2,42 	 2,47 	 3 	 4 	 22 	 985 	 -8,5 	  
08:40 14.12.2019 	 2,5 	 2,4 	 4 	 5 	 17 	 985 	 -9,1 	  
08:30 14.12.2019 	 2,57 	 2,51 	 3 	 5 	 16 	 985 	 -9,8 	  
