 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
07:00 17.12.2019 	 0,32 	 0,3 	 12 	 18 	 21 	 1010 	 -0,6 	  
06:50 17.12.2019 	 0,34 	 0,32 	 14 	 17 	 20 	 1010 	 -0,6 	  
06:40 17.12.2019 	 0,35 	 0,32 	 13 	 16 	 22 	 1010 	 -0,5 	  
06:30 17.12.2019 	 0,38 	 0,36 	 14 	 18 	 20 	 1010 	 -0,5 	  
06:20 17.12.2019 	 0,4 	 0,4 	 13 	 16 	 20 	 1010 	 -0,5 	  
06:10 17.12.2019 	 0,43 	 0,42 	 12 	 16 	 18 	 1010 	 -0,5 	  
06:00 17.12.2019 	 0,46 	 0,45 	 11 	 15 	 14 	 1010 	 -0,6 	  
05:50 17.12.2019 	 0,5 	 0,5 	 10 	 14 	 15 	 1010 	 -0,6 	  
05:40 17.12.2019 	 0,54 	 0,54 	 11 	 15 	 17 	 1010 	 -0,4 	  
05:30 17.12.2019 	 0,58 	 0,56 	 9 	 12 	 14 	 1010 	 -0,5 	  
05:20 17.12.2019 	 0,62 	 0,62 	 10 	 14 	 15 	 1010 	 -0,7 	  
05:10 17.12.2019 	 0,66 	 0,64 	 10 	 14 	 17 	 1011 	 -0,4 	  
05:00 17.12.2019 	 0,71 	 0,67 	 11 	 15 	 19 	 1011 	 -0,6 	  
04:50 17.12.2019 	 0,76 	 0,71 	 11 	 14 	 17 	 1011 	 -0,6 	  
04:40 17.12.2019 	 0,8 	 0,74 	 10 	 15 	 17 	 1011 	 -0,5 	  
04:30 17.12.2019 	 0,85 	 0,78 	 10 	 14 	 15 	 1011 	 -0,3 	  
04:20 17.12.2019 	 0,9 	 0,81 	 11 	 15 	 15 	 1011 	 -0,3 	  
04:10 17.12.2019 	 0,94 	 0,85 	 10 	 15 	 15 	 1011 	 -0,5 	  
04:00 17.12.2019 	 0,99 	 0,87 	 9 	 13 	 13 	 1011 	 -0,7 	  
03:50 17.12.2019 	 1,04 	 0,9 	 10 	 17 	 15 	 1011 	 -1,3 	  
03:40 17.12.2019 	 1,08 	 0,94 	 11 	 15 	 20 	 1011 	 -0,5 	  
03:30 17.12.2019 	 1,12 	 0,97 	 9 	 12 	 12 	 1011 	 -0,5 	  
03:20 17.12.2019 	 1,16 	 1 	 8 	 12 	 11 	 1011 	 -0,3 	  
03:10 17.12.2019 	 1,2 	 1,03 	 9 	 12 	 11 	 1011 	 -0,3 	  
03:00 17.12.2019 	 1,24 	 1,05 	 11 	 14 	 18 	 1011 	 -0,2 	  
02:50 17.12.2019 	 1,27 	 1,07 	 10 	 13 	 15 	 1011 	 -0,1 	  
02:40 17.12.2019 	 1,3 	 1,09 	 10 	 13 	 15 	 1011 	 0 	  
02:30 17.12.2019 	 1,32 	 1,12 	 10 	 14 	 16 	 1011 	 -0 	  
02:20 17.12.2019 	 1,35 	 1,14 	 10 	 14 	 20 	 1011 	 0,1 	  
02:10 17.12.2019 	 1,37 	 1,19 	 10 	 14 	 17 	 1012 	 -0,2 	  
02:00 17.12.2019 	 1,38 	 1,19 	 9 	 12 	 14 	 1012 	 -0,1 	  
01:50 17.12.2019 	 1,4 	 1,22 	 9 	 12 	 14 	 1012 	 -0,1 	  
01:40 17.12.2019 	 1,4 	 1,22 	 10 	 13 	 19 	 1012 	 -0 	  
01:30 17.12.2019 	 1,41 	 1,21 	 10 	 14 	 21 	 1012 	 -0,2 	  
01:20 17.12.2019 	 1,41 	 1,2 	 10 	 14 	 17 	 1012 	 -0,1 	  
01:10 17.12.2019 	 1,41 	 1,2 	 10 	 14 	 16 	 1012 	 -0,2 	  
01:00 17.12.2019 	 1,4 	 1,17 	 10 	 14 	 20 	 1012 	 -0,3 	  
00:50 17.12.2019 	 1,4 	 1,15 	 10 	 14 	 19 	 1012 	 -0,2 	  
00:40 17.12.2019 	 1,38 	 1,14 	 10 	 13 	 20 	 1012 	 -0,4 	  
00:30 17.12.2019 	 1,36 	 1,08 	 9 	 13 	 23 	 1012 	 -0 	  
00:20 17.12.2019 	 1,34 	 1,07 	 10 	 14 	 27 	 1012 	 -0 	  
00:10 17.12.2019 	 1,32 	 1,02 	 11 	 15 	 28 	 1012 	 -0,1 	  
00:00 17.12.2019 	 1,3 	 0,99 	 10 	 16 	 25 	 1012 	 -0,3 	  
23:50 16.12.2019 	 1,26 	 0,95 	 11 	 15 	 28 	 1012 	 -0,1 	  
23:40 16.12.2019 	 1,23 	 0,91 	 11 	 17 	 23 	 1012 	 0 	  
23:30 16.12.2019 	 1,2 	 0,86 	 9 	 13 	 28 	 1012 	 0,3 	  
23:20 16.12.2019 	 1,16 	 0,81 	 9 	 15 	 29 	 1012 	 0,4 	  
23:10 16.12.2019 	 1,12 	 0,8 	 10 	 14 	 32 	 1012 	 0,4 	  
23:00 16.12.2019 	 1,07 	 0,72 	 11 	 17 	 28 	 1012 	 -0,1 	  
22:50 16.12.2019 	 1,03 	 0,71 	 8 	 12 	 29 	 1012 	 0 	  
22:40 16.12.2019 	 0,98 	 0,67 	 8 	 13 	 32 	 1012 	 -0,3 	  
22:30 16.12.2019 	 0,94 	 0,64 	 10 	 14 	 26 	 1012 	 -0,3 	  
22:20 16.12.2019 	 0,88 	 0,59 	 9 	 16 	 26 	 1012 	 -0,1 	  
22:10 16.12.2019 	 0,84 	 0,56 	 10 	 15 	 35 	 1012 	 0 	  
22:00 16.12.2019 	 0,79 	 0,51 	 11 	 16 	 40 	 1012 	 -0,1 	  
21:50 16.12.2019 	 0,74 	 0,47 	 10 	 15 	 37 	 1012 	 -0 	  
21:40 16.12.2019 	 0,69 	 0,42 	 9 	 15 	 23 	 1012 	 -0,8 	  
21:30 16.12.2019 	 0,64 	 0,39 	 9 	 14 	 28 	 1012 	 0 	  
21:20 16.12.2019 	 0,6 	 0,35 	 9 	 13 	 19 	 1012 	 -0 	  
21:10 16.12.2019 	 0,55 	 0,31 	 9 	 12 	 22 	 1012 	 -0,3 	  
21:00 16.12.2019 	 0,51 	 0,25 	 10 	 13 	 22 	 1012 	 -0,3 	  
20:50 16.12.2019 	 0,47 	 0,22 	 10 	 16 	 23 	 1012 	 -0,2 	  
20:40 16.12.2019 	 0,43 	 0,17 	 10 	 14 	 23 	 1012 	 -0,4 	  
20:30 16.12.2019 	 0,4 	 0,14 	 10 	 16 	 23 	 1012 	 -0,5 	  
20:20 16.12.2019 	 0,36 	 0,12 	 11 	 14 	 20 	 1012 	 -0,3 	  
20:10 16.12.2019 	 0,34 	 0,09 	 8 	 13 	 20 	 1012 	 -0,1 	  
20:00 16.12.2019 	 0,31 	 0,04 	 8 	 14 	 20 	 1013 	 -0,2 	  
19:50 16.12.2019 	 0,29 	 0,02 	 6 	 10 	 32 	 1013 	 -0,2 	  
19:40 16.12.2019 	 0,28 	 -0,01 	 7 	 11 	 28 	 1013 	 -0,4 	  
19:30 16.12.2019 	 0,27 	 -0,05 	 7 	 11 	 26 	 1013 	 -0 	  
19:20 16.12.2019 	 0,26 	 -0,04 	 8 	 12 	 22 	 1012 	 -0,4 	  
19:10 16.12.2019 	 0,26 	 -0,05 	 8 	 12 	 14 	 1012 	 -0,6 	  
19:00 16.12.2019 	 0,27 	 -0,04 	 8 	 12 	 24 	 1012 	 -0,4 	  
18:50 16.12.2019 	 0,28 	 -0,02 	 9 	 14 	 27 	 1012 	 -0 	  
18:40 16.12.2019 	 0,29 	 0 	 8 	 14 	 31 	 1012 	 -0,1 	  
18:30 16.12.2019 	 0,31 	 0,02 	 9 	 13 	 29 	 1012 	 -0,2 	  
18:20 16.12.2019 	 0,33 	 0,05 	 9 	 14 	 32 	 1012 	 -0,4 	  
18:10 16.12.2019 	 0,36 	 0,09 	 8 	 13 	 29 	 1012 	 -0,7 	  
18:00 16.12.2019 	 0,39 	 0,13 	 8 	 15 	 33 	 1012 	 -0,1 	  
17:50 16.12.2019 	 0,43 	 0,18 	 9 	 20 	 28 	 1012 	 -0,4 	  
17:40 16.12.2019 	 0,46 	 0,21 	 9 	 14 	 29 	 1012 	 -0,4 	  
17:30 16.12.2019 	 0,51 	 0,25 	 9 	 15 	 28 	 1012 	 -0,2 	  
17:20 16.12.2019 	 0,55 	 0,3 	 8 	 13 	 28 	 1012 	 -0,4 	  
17:10 16.12.2019 	 0,6 	 0,35 	 9 	 15 	 30 	 1012 	 -0,8 	  
17:00 16.12.2019 	 0,65 	 0,4 	 8 	 15 	 22 	 1012 	 -0 	  
16:50 16.12.2019 	 0,7 	 0,44 	 8 	 13 	 30 	 1012 	 -0,4 	  
16:40 16.12.2019 	 0,76 	 0,49 	 10 	 17 	 38 	 1012 	 -0,7 	  
16:30 16.12.2019 	 0,81 	 0,53 	 8 	 13 	 22 	 1012 	 -0,8 	  
16:20 16.12.2019 	 0,86 	 0,59 	 7 	 12 	 25 	 1012 	 -0,5 	  
16:10 16.12.2019 	 0,92 	 0,64 	 8 	 12 	 28 	 1012 	 -0,7 	  
16:00 16.12.2019 	 0,98 	 0,68 	 9 	 14 	 28 	 1012 	 -0,5 	  
15:50 16.12.2019 	 1,03 	 0,71 	 11 	 21 	 29 	 1012 	 -0,4 	  
15:40 16.12.2019 	 1,08 	 0,75 	 11 	 18 	 37 	 1012 	 -0,3 	  
15:30 16.12.2019 	 1,14 	 0,81 	 11 	 18 	 28 	 1012 	 -0,7 	  
15:20 16.12.2019 	 1,19 	 0,85 	 10 	 20 	 38 	 1012 	 -0,7 	  
15:10 16.12.2019 	 1,24 	 0,9 	 10 	 15 	 31 	 1012 	 -0,8 	  
15:00 16.12.2019 	 1,29 	 0,93 	 11 	 18 	 36 	 1012 	 -0,2 	  
14:50 16.12.2019 	 1,33 	 0,97 	 12 	 18 	 37 	 1012 	 -0,8 	  
14:40 16.12.2019 	 1,38 	 1,01 	 12 	 17 	 29 	 1012 	 -0,7 	  
14:30 16.12.2019 	 1,42 	 1,04 	 11 	 19 	 32 	 1011 	 -0,2 	  
14:20 16.12.2019 	 1,45 	 1,05 	 12 	 23 	 34 	 1012 	 -0,6 	  
14:10 16.12.2019 	 1,48 	 1,09 	 10 	 15 	 23 	 1012 	 -0,4 	  
14:00 16.12.2019 	 1,52 	 1,11 	 10 	 14 	 21 	 1012 	 -0,3 	  
13:50 16.12.2019 	 1,54 	 1,17 	 11 	 16 	 27 	 1012 	 0 	  
13:40 16.12.2019 	 1,56 	 1,18 	 10 	 16 	 25 	 1012 	 0,1 	  
13:30 16.12.2019 	 1,58 	 1,21 	 8 	 13 	 29 	 1012 	 0,2 	  
13:20 16.12.2019 	 1,6 	 1,21 	 9 	 15 	 26 	 1012 	 -0,1 	  
13:10 16.12.2019 	 1,6 	 1,21 	 9 	 16 	 30 	 1012 	 0,2 	  
13:00 16.12.2019 	 1,61 	 1,23 	 10 	 19 	 29 	 1012 	 0,1 	  
12:50 16.12.2019 	 1,61 	 1,21 	 9 	 19 	 32 	 1012 	 -0,2 	  
12:40 16.12.2019 	 1,6 	 1,21 	 11 	 18 	 35 	 1011 	 0,1 	  
12:30 16.12.2019 	 1,6 	 1,2 	 12 	 20 	 36 	 1010 	 0,1 	  
12:20 16.12.2019 	 1,58 	 1,22 	 14 	 22 	 42 	 1010 	 -0,2 	  
12:10 16.12.2019 	 1,57 	 1,21 	 15 	 27 	 37 	 1009 	 -0,2 	  
12:00 16.12.2019 	 1,55 	 1,18 	 14 	 25 	 41 	 1009 	 0,2 	  
11:50 16.12.2019 	 1,52 	 1,14 	 14 	 21 	 44 	 1010 	 0,5 	  
11:40 16.12.2019 	 1,5 	 1,12 	 12 	 27 	 42 	 1010 	 0,2 	  
11:30 16.12.2019 	 1,46 	 1,09 	 14 	 23 	 42 	 1010 	 0,4 	  
11:20 16.12.2019 	 1,43 	 1,07 	 14 	 26 	 40 	 1010 	 0,4 	  
11:10 16.12.2019 	 1,39 	 1,02 	 11 	 20 	 45 	 1010 	 0,4 	  
11:00 16.12.2019 	 1,34 	 0,99 	 12 	 19 	 44 	 1010 	 0,4 	  
10:50 16.12.2019 	 1,3 	 0,97 	 12 	 22 	 45 	 1010 	 0,7 	  
10:40 16.12.2019 	 1,25 	 0,93 	 14 	 23 	 40 	 1010 	 0,7 	  
10:30 16.12.2019 	 1,2 	 0,89 	 12 	 21 	 42 	 1009 	 0,9 	  
10:20 16.12.2019 	 1,15 	 0,86 	 15 	 23 	 41 	 1009 	 0,7 	  
10:10 16.12.2019 	 1,09 	 0,84 	 15 	 26 	 37 	 1009 	 0,7 	  
10:00 16.12.2019 	 1,04 	 0,8 	 14 	 28 	 41 	 1009 	 0,8 	  
09:50 16.12.2019 	 0,98 	 0,76 	 14 	 26 	 41 	 1009 	 0,8 	  
09:40 16.12.2019 	 0,92 	 0,73 	 14 	 22 	 38 	 1009 	 0,9 	  
09:30 16.12.2019 	 0,86 	 0,69 	 15 	 25 	 42 	 1009 	 1,2 	  
09:20 16.12.2019 	 0,81 	 0,64 	 15 	 23 	 37 	 1008 	 1,2 	  
09:10 16.12.2019 	 0,75 	 0,6 	 16 	 24 	 40 	 1008 	 1,2 	  
09:00 16.12.2019 	 0,7 	 0,54 	 15 	 25 	 42 	 1008 	 1,4 	  
08:50 16.12.2019 	 0,64 	 0,5 	 15 	 22 	 45 	 1008 	 1,2 	  
08:40 16.12.2019 	 0,59 	 0,46 	 16 	 24 	 39 	 1008 	 1,3 	  
08:30 16.12.2019 	 0,54 	 0,44 	 15 	 24 	 40 	 1008 	 1,3 	  
08:20 16.12.2019 	 0,49 	 0,37 	 15 	 26 	 40 	 1008 	 1,4 	  
08:10 16.12.2019 	 0,45 	 0,36 	 16 	 24 	 44 	 1008 	 1,3 	  
08:00 16.12.2019 	 0,41 	 0,3 	 15 	 23 	 41 	 1008 	 1,4 	  
07:50 16.12.2019 	 0,37 	 0,25 	 15 	 24 	 44 	 1008 	 1,3 	  
07:40 16.12.2019 	 0,34 	 0,2 	 14 	 25 	 46 	 1008 	 1,6 	  
07:30 16.12.2019 	 0,31 	 0,16 	 15 	 23 	 44 	 1007 	 1,6 	  
07:20 16.12.2019 	 0,29 	 0,14 	 16 	 24 	 45 	 1007 	 1,5 	  
07:10 16.12.2019 	 0,27 	 0,12 	 17 	 25 	 42 	 1007 	 1,4 	  
07:00 16.12.2019 	 0,26 	 0,07 	 17 	 26 	 44 	 1007 	 1,4 	  
06:50 16.12.2019 	 0,25 	 0,05 	 16 	 23 	 42 	 1007 	 1,5 	  
06:40 16.12.2019 	 0,24 	 0,07 	 17 	 26 	 41 	 1006 	 1,5 	  
06:30 16.12.2019 	 0,24 	 0,05 	 17 	 24 	 42 	 1006 	 1,6 	  
06:20 16.12.2019 	 0,25 	 0,03 	 18 	 25 	 39 	 1006 	 1,9 	  
06:10 16.12.2019 	 0,26 	 0,04 	 18 	 26 	 39 	 1006 	 1,8 	  
06:00 16.12.2019 	 0,28 	 0,08 	 19 	 26 	 40 	 1005 	 2 	  
05:50 16.12.2019 	 0,3 	 0,1 	 18 	 30 	 40 	 1005 	 1,9 	  
05:40 16.12.2019 	 0,33 	 0,12 	 18 	 26 	 40 	 1005 	 2 	  
05:30 16.12.2019 	 0,36 	 0,14 	 18 	 27 	 41 	 1004 	 2,1 	  
05:20 16.12.2019 	 0,39 	 0,17 	 17 	 29 	 42 	 1004 	 2,2 	  
05:10 16.12.2019 	 0,43 	 0,24 	 17 	 25 	 39 	 1004 	 2,3 	  
05:00 16.12.2019 	 0,47 	 0,27 	 17 	 26 	 42 	 1004 	 2,4 	  
04:50 16.12.2019 	 0,51 	 0,34 	 17 	 27 	 45 	 1004 	 2,6 	  
04:40 16.12.2019 	 0,56 	 0,38 	 17 	 29 	 47 	 1004 	 2,7 	  
04:30 16.12.2019 	 0,6 	 0,44 	 18 	 27 	 43 	 1003 	 2,9 	  
04:20 16.12.2019 	 0,65 	 0,48 	 18 	 26 	 42 	 1003 	 2,7 	  
04:10 16.12.2019 	 0,7 	 0,53 	 17 	 28 	 44 	 1003 	 2,9 	  
04:00 16.12.2019 	 0,75 	 0,58 	 17 	 25 	 42 	 1002 	 2,8 	  
03:50 16.12.2019 	 0,8 	 0,61 	 17 	 31 	 45 	 1003 	 3 	  
03:40 16.12.2019 	 0,86 	 0,67 	 17 	 25 	 39 	 1003 	 3 	  
03:30 16.12.2019 	 0,91 	 0,71 	 17 	 26 	 43 	 1002 	 3,1 	  
03:20 16.12.2019 	 0,96 	 0,75 	 17 	 28 	 41 	 1001 	 3,2 	  
03:10 16.12.2019 	 1,01 	 0,81 	 16 	 26 	 45 	 1002 	 3,1 	  
03:00 16.12.2019 	 1,06 	 0,85 	 16 	 25 	 43 	 1001 	 3,2 	  
02:50 16.12.2019 	 1,11 	 0,88 	 16 	 23 	 45 	 1001 	 3,2 	  
02:40 16.12.2019 	 1,15 	 0,9 	 16 	 25 	 41 	 1001 	 2,9 	  
02:30 16.12.2019 	 1,2 	 0,96 	 15 	 20 	 43 	 1001 	 2,6 	  
02:20 16.12.2019 	 1,24 	 0,97 	 13 	 19 	 43 	 1001 	 2,1 	  
02:10 16.12.2019 	 1,28 	 1,02 	 11 	 16 	 50 	 1001 	 2,3 	  
02:00 16.12.2019 	 1,31 	 1,04 	 10 	 15 	 54 	 1001 	 2,1 	  
01:50 16.12.2019 	 1,34 	 1,07 	 9 	 14 	 57 	 1001 	 2,1 	  
01:40 16.12.2019 	 1,37 	 1,11 	 8 	 14 	 65 	 1001 	 1,8 	  
01:30 16.12.2019 	 1,4 	 1,14 	 7 	 10 	 72 	 1001 	 1,5 	  
01:20 16.12.2019 	 1,42 	 1,17 	 7 	 11 	 82 	 1001 	 1,1 	  
01:10 16.12.2019 	 1,43 	 1,18 	 9 	 14 	 75 	 1001 	 0,9 	  
01:00 16.12.2019 	 1,45 	 1,24 	 8 	 12 	 68 	 1001 	 0,9 	  
00:50 16.12.2019 	 1,46 	 1,24 	 6 	 9 	 69 	 1000 	 0,9 	  
00:40 16.12.2019 	 1,46 	 1,25 	 3 	 6 	 86 	 1000 	 0,5 	  
00:30 16.12.2019 	 1,46 	 1,26 	 0 	 1 	 227 	 1000 	 -0,1 	  
00:20 16.12.2019 	 1,46 	 1,27 	 0 	 1 	 329 	 1000 	 -0,3 	  
00:10 16.12.2019 	 1,46 	 1,25 	 1 	 2 	 329 	 1000 	 -0,5 	  
00:00 16.12.2019 	 1,44 	 1,22 	 1 	 2 	 7 	 1000 	 -0,5 	  
23:50 15.12.2019 	 1,43 	 1,21 	 1 	 2 	 160 	 1000 	 -0,2 	  
23:40 15.12.2019 	 1,41 	 1,18 	 1 	 2 	 170 	 1000 	 -0,3 	  
23:30 15.12.2019 	 1,39 	 1,15 	 0 	 2 	 126 	 1000 	 -0,5 	  
23:20 15.12.2019 	 1,36 	 1,12 	 3 	 4 	 175 	 1000 	 -0,3 	  
23:10 15.12.2019 	 1,33 	 1,09 	 3 	 4 	 183 	 999 	 -0,4 	  
23:00 15.12.2019 	 1,3 	 1,03 	 4 	 5 	 195 	 999 	 -0,5 	  
22:50 15.12.2019 	 1,26 	 0,99 	 4 	 5 	 187 	 999 	 -0,5 	  
22:40 15.12.2019 	 1,22 	 0,93 	 5 	 6 	 185 	 999 	 -0,5 	  
22:30 15.12.2019 	 1,18 	 0,89 	 5 	 6 	 188 	 999 	 -0,8 	  
22:20 15.12.2019 	 1,14 	 0,84 	 6 	 7 	 187 	 999 	 -0,8 	  
22:10 15.12.2019 	 1,09 	 0,8 	 6 	 7 	 185 	 999 	 -0,7 	  
22:00 15.12.2019 	 1,04 	 0,76 	 6 	 7 	 186 	 998 	 -0,8 	  
21:50 15.12.2019 	 0,99 	 0,74 	 6 	 7 	 181 	 998 	 -0,6 	  
21:40 15.12.2019 	 0,94 	 0,7 	 6 	 7 	 182 	 998 	 -0,6 	  
21:30 15.12.2019 	 0,88 	 0,67 	 6 	 7 	 179 	 998 	 -0,7 	  
21:20 15.12.2019 	 0,83 	 0,63 	 5 	 6 	 177 	 998 	 -0,8 	  
21:10 15.12.2019 	 0,77 	 0,61 	 5 	 6 	 166 	 998 	 -0,7 	  
21:00 15.12.2019 	 0,72 	 0,57 	 5 	 6 	 169 	 998 	 -0,4 	  
20:50 15.12.2019 	 0,67 	 0,54 	 5 	 6 	 174 	 998 	 -0,5 	  
20:40 15.12.2019 	 0,62 	 0,5 	 5 	 6 	 178 	 997 	 -0,4 	  
20:30 15.12.2019 	 0,56 	 0,48 	 6 	 7 	 181 	 997 	 -0,4 	  
20:20 15.12.2019 	 0,52 	 0,44 	 5 	 6 	 177 	 997 	 -0,2 	  
20:10 15.12.2019 	 0,47 	 0,4 	 4 	 5 	 163 	 997 	 -0 	  
20:00 15.12.2019 	 0,43 	 0,37 	 4 	 5 	 164 	 997 	 -0,2 	  
19:50 15.12.2019 	 0,39 	 0,33 	 3 	 4 	 157 	 997 	 -0,2 	  
19:40 15.12.2019 	 0,35 	 0,29 	 3 	 4 	 164 	 997 	 0,2 	  
19:30 15.12.2019 	 0,32 	 0,25 	 1 	 3 	 172 	 997 	 0,3 	  
19:20 15.12.2019 	 0,29 	 0,22 	 0 	 1 	 188 	 997 	 0,4 	  
19:10 15.12.2019 	 0,27 	 0,18 	 0 	 1 	 306 	 997 	 0,1 	  
19:00 15.12.2019 	 0,25 	 0,15 	 1 	 2 	 333 	 997 	 -0 	  
18:50 15.12.2019 	 0,24 	 0,11 	 2 	 2 	 4 	 997 	 -0,1 	  
18:40 15.12.2019 	 0,22 	 0,1 	 2 	 2 	 10 	 997 	 -0,2 	  
18:30 15.12.2019 	 0,22 	 0,09 	 1 	 2 	 13 	 997 	 -0,3 	  
18:20 15.12.2019 	 0,22 	 0,09 	 1 	 1 	 27 	 997 	 -0,4 	  
18:10 15.12.2019 	 0,23 	 0,09 	 1 	 1 	 3 	 997 	 -0,6 	  
18:00 15.12.2019 	 0,24 	 0,1 	 1 	 1 	 13 	 997 	 -0,7 	  
17:50 15.12.2019 	 0,26 	 0,13 	 1 	 1 	 15 	 997 	 -0,7 	  
17:40 15.12.2019 	 0,28 	 0,16 	 1 	 1 	 31 	 997 	 -0,8 	  
17:30 15.12.2019 	 0,31 	 0,2 	 2 	 3 	 34 	 997 	 -0,9 	  
17:20 15.12.2019 	 0,34 	 0,25 	 2 	 3 	 33 	 997 	 -1,1 	  
17:10 15.12.2019 	 0,38 	 0,3 	 2 	 2 	 28 	 997 	 -1,1 	  
17:00 15.12.2019 	 0,41 	 0,36 	 2 	 2 	 13 	 997 	 -1,1 	  
16:50 15.12.2019 	 0,46 	 0,42 	 2 	 2 	 6 	 997 	 -1 	  
16:40 15.12.2019 	 0,5 	 0,47 	 2 	 4 	 3 	 997 	 -1 	  
16:30 15.12.2019 	 0,55 	 0,54 	 3 	 4 	 1 	 997 	 -1,5 	  
16:20 15.12.2019 	 0,6 	 0,6 	 2 	 3 	 17 	 997 	 -1,7 	  
16:10 15.12.2019 	 0,66 	 0,65 	 2 	 3 	 19 	 997 	 -1,7 	  
16:00 15.12.2019 	 0,72 	 0,71 	 2 	 4 	 18 	 997 	 -1,8 	  
15:50 15.12.2019 	 0,78 	 0,78 	 2 	 3 	 13 	 996 	 -2,2 	  
15:40 15.12.2019 	 0,83 	 0,83 	 2 	 3 	 8 	 996 	 -2,4 	  
15:30 15.12.2019 	 0,89 	 0,87 	 2 	 3 	 14 	 996 	 -2,4 	  
15:20 15.12.2019 	 0,95 	 0,91 	 2 	 4 	 14 	 996 	 -2,2 	  
15:10 15.12.2019 	 1,01 	 0,96 	 3 	 4 	 13 	 996 	 -2 	  
15:00 15.12.2019 	 1,07 	 1 	 3 	 4 	 19 	 996 	 -1,7 	  
14:50 15.12.2019 	 1,12 	 1,03 	 3 	 5 	 16 	 996 	 -1,2 	  
14:40 15.12.2019 	 1,18 	 1,08 	 4 	 5 	 12 	 996 	 -0,8 	  
14:30 15.12.2019 	 1,23 	 1,11 	 4 	 6 	 13 	 996 	 -0,6 	  
14:20 15.12.2019 	 1,28 	 1,16 	 4 	 6 	 8 	 996 	 -0,7 	  
14:10 15.12.2019 	 1,34 	 1,2 	 3 	 5 	 359 	 996 	 -0,8 	  
14:00 15.12.2019 	 1,38 	 1,25 	 3 	 5 	 358 	 996 	 -0,9 	  
13:50 15.12.2019 	 1,42 	 1,27 	 4 	 5 	 11 	 996 	 -1,4 	  
13:40 15.12.2019 	 1,46 	 1,32 	 4 	 5 	 15 	 996 	 -1,4 	  
13:30 15.12.2019 	 1,5 	 1,36 	 4 	 5 	 16 	 996 	 -0,9 	  
13:20 15.12.2019 	 1,54 	 1,38 	 5 	 8 	 25 	 996 	 -0,9 	  
13:10 15.12.2019 	 1,56 	 1,42 	 4 	 6 	 25 	 996 	 -1,5 	  
13:00 15.12.2019 	 1,59 	 1,46 	 5 	 7 	 27 	 996 	 -1,7 	  
12:50 15.12.2019 	 1,61 	 1,49 	 6 	 8 	 26 	 996 	 -1,8 	  
12:40 15.12.2019 	 1,63 	 1,5 	 6 	 8 	 25 	 996 	 -1,5 	  
12:30 15.12.2019 	 1,64 	 1,53 	 5 	 8 	 19 	 996 	 -1,3 	  
12:20 15.12.2019 	 1,65 	 1,55 	 5 	 7 	 15 	 996 	 -1,3 	  
12:10 15.12.2019 	 1,65 	 1,56 	 4 	 6 	 6 	 996 	 -1,3 	  
12:00 15.12.2019 	 1,65 	 1,57 	 5 	 6 	 4 	 996 	 -1,4 	  
11:50 15.12.2019 	 1,64 	 1,58 	 5 	 8 	 3 	 996 	 -1,3 	  
11:40 15.12.2019 	 1,64 	 1,57 	 6 	 8 	 359 	 995 	 -1,1 	  
11:30 15.12.2019 	 1,62 	 1,56 	 6 	 8 	 2 	 995 	 -1,1 	  
11:20 15.12.2019 	 1,6 	 1,54 	 5 	 8 	 5 	 995 	 -1,1 	  
11:10 15.12.2019 	 1,58 	 1,51 	 7 	 10 	 4 	 995 	 -1 	  
11:00 15.12.2019 	 1,55 	 1,5 	 6 	 9 	 353 	 995 	 -0,9 	  
10:50 15.12.2019 	 1,52 	 1,46 	 5 	 8 	 349 	 995 	 -0,8 	  
10:40 15.12.2019 	 1,48 	 1,42 	 4 	 7 	 360 	 995 	 -0,8 	  
10:30 15.12.2019 	 1,44 	 1,39 	 5 	 10 	 25 	 995 	 -0,8 	  
10:20 15.12.2019 	 1,39 	 1,36 	 2 	 6 	 84 	 995 	 -1,3 	  
10:10 15.12.2019 	 1,34 	 1,32 	 1 	 3 	 161 	 995 	 -1,6 	  
10:00 15.12.2019 	 1,3 	 1,29 	 2 	 4 	 357 	 994 	 -1,9 	  
09:50 15.12.2019 	 1,24 	 1,25 	 1 	 1 	 143 	 994 	 -2,2 	  
09:40 15.12.2019 	 1,19 	 1,21 	 1 	 1 	 265 	 994 	 -2,1 	  
09:30 15.12.2019 	 1,13 	 1,18 	 0 	 1 	 149 	 994 	 -2,4 	  
09:20 15.12.2019 	 1,07 	 1,14 	 0 	 1 	 62 	 994 	 -2,4 	  
09:10 15.12.2019 	 1,01 	 1,12 	 1 	 1 	 73 	 994 	 -2,5 	  
09:00 15.12.2019 	 0,95 	 1,07 	 1 	 2 	 102 	 994 	 -2,7 	  
08:50 15.12.2019 	 0,89 	 1,05 	 1 	 2 	 97 	 994 	 -2,8 	  
08:40 15.12.2019 	 0,82 	 1,01 	 1 	 2 	 58 	 994 	 -2,7 	  
08:30 15.12.2019 	 0,76 	 0,98 	 1 	 2 	 37 	 994 	 -2,7 	  
08:20 15.12.2019 	 0,7 	 0,94 	 1 	 2 	 47 	 994 	 -2,6 	  
08:10 15.12.2019 	 0,65 	 0,89 	 1 	 2 	 52 	 993 	 -2,6 	  
