 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
19:20 17.12.2019 	 0,35 	 0,47 	 5 	 7 	 40 	 1007 	 -1 	  
19:10 17.12.2019 	 0,38 	 0,49 	 6 	 8 	 33 	 1007 	 -1,5 	  
19:00 17.12.2019 	 0,41 	 0,51 	 3 	 6 	 17 	 1007 	 -1,3 	  
18:50 17.12.2019 	 0,44 	 0,57 	 3 	 4 	 4 	 1007 	 -1,2 	  
18:40 17.12.2019 	 0,47 	 0,61 	 4 	 8 	 8 	 1007 	 -1,3 	  
18:30 17.12.2019 	 0,51 	 0,7 	 7 	 11 	 24 	 1007 	 -1,1 	  
18:20 17.12.2019 	 0,54 	 0,69 	 6 	 10 	 25 	 1006 	 -0,5 	  
18:10 17.12.2019 	 0,58 	 0,8 	 4 	 6 	 28 	 1007 	 -0,5 	  
18:00 17.12.2019 	 0,62 	 0,79 	 4 	 6 	 17 	 1007 	 -0,7 	  
17:50 17.12.2019 	 0,65 	 0,88 	 4 	 5 	 18 	 1007 	 -0,8 	  
17:40 17.12.2019 	 0,69 	 0,91 	 4 	 6 	 16 	 1007 	 -0,5 	  
17:30 17.12.2019 	 0,73 	 0,95 	 3 	 6 	 11 	 1007 	 -0,6 	  
17:20 17.12.2019 	 0,77 	 1,05 	 5 	 8 	 6 	 1007 	 -0,6 	  
17:10 17.12.2019 	 0,8 	 1,06 	 6 	 9 	 9 	 1007 	 -0,9 	  
17:00 17.12.2019 	 0,84 	 1,11 	 3 	 5 	 12 	 1007 	 -0,5 	  
16:50 17.12.2019 	 0,87 	 1,14 	 4 	 5 	 11 	 1007 	 -0,4 	  
16:40 17.12.2019 	 0,91 	 1,19 	 4 	 6 	 7 	 1007 	 -0,8 	  
16:30 17.12.2019 	 0,94 	 1,2 	 6 	 8 	 18 	 1007 	 -0,8 	  
16:20 17.12.2019 	 0,97 	 1,25 	 5 	 8 	 25 	 1007 	 -0,7 	  
16:10 17.12.2019 	 1 	 1,3 	 5 	 7 	 1 	 1007 	 -0,3 	  
16:00 17.12.2019 	 1,03 	 1,31 	 4 	 7 	 2 	 1007 	 -0,4 	  
15:50 17.12.2019 	 1,05 	 1,36 	 5 	 8 	 13 	 1007 	 0 	  
15:40 17.12.2019 	 1,07 	 1,39 	 5 	 8 	 16 	 1007 	 -0 	  
15:30 17.12.2019 	 1,1 	 1,4 	 6 	 8 	 20 	 1007 	 -0 	  
15:20 17.12.2019 	 1,11 	 1,45 	 6 	 9 	 21 	 1007 	 -0 	  
15:10 17.12.2019 	 1,13 	 1,46 	 6 	 9 	 22 	 1007 	 -0,2 	  
15:00 17.12.2019 	 1,14 	 1,45 	 5 	 8 	 18 	 1007 	 -0,3 	  
14:50 17.12.2019 	 1,15 	 1,5 	 5 	 8 	 16 	 1007 	 -0,1 	  
14:40 17.12.2019 	 1,16 	 1,49 	 6 	 10 	 34 	 1007 	 0,4 	  
14:30 17.12.2019 	 1,16 	 1,5 	 6 	 8 	 27 	 1007 	 0,2 	  
14:20 17.12.2019 	 1,16 	 1,48 	 6 	 9 	 11 	 1007 	 -0,1 	  
14:10 17.12.2019 	 1,16 	 1,49 	 6 	 9 	 12 	 1007 	 0,1 	  
14:00 17.12.2019 	 1,15 	 1,47 	 6 	 9 	 16 	 1007 	 0,1 	  
13:50 17.12.2019 	 1,14 	 1,45 	 7 	 11 	 12 	 1007 	 0 	  
13:40 17.12.2019 	 1,13 	 1,45 	 6 	 9 	 11 	 1007 	 0,2 	  
13:30 17.12.2019 	 1,12 	 1,42 	 7 	 9 	 21 	 1007 	 -0 	  
13:20 17.12.2019 	 1,1 	 1,4 	 6 	 9 	 20 	 1007 	 -0,1 	  
13:10 17.12.2019 	 1,08 	 1,39 	 5 	 8 	 14 	 1007 	 -0,6 	  
13:00 17.12.2019 	 1,06 	 1,39 	 5 	 8 	 5 	 1007 	 -0,6 	  
12:50 17.12.2019 	 1,03 	 1,32 	 5 	 7 	 5 	 1007 	 -0,3 	  
12:40 17.12.2019 	 1,01 	 1,36 	 5 	 8 	 15 	 1007 	 -0,2 	  
12:30 17.12.2019 	 0,98 	 1,24 	 6 	 8 	 20 	 1007 	 0,1 	  
12:20 17.12.2019 	 0,95 	 1,25 	 5 	 8 	 19 	 1007 	 0,1 	  
12:10 17.12.2019 	 0,92 	 1,19 	 6 	 8 	 18 	 1007 	 -0,2 	  
12:00 17.12.2019 	 0,88 	 1,16 	 8 	 12 	 17 	 1007 	 -0,5 	  
11:50 17.12.2019 	 0,84 	 1,16 	 6 	 11 	 17 	 1007 	 -0,2 	  
11:40 17.12.2019 	 0,81 	 1,12 	 5 	 8 	 14 	 1007 	 0,2 	  
11:30 17.12.2019 	 0,77 	 1,07 	 6 	 9 	 10 	 1007 	 0,2 	  
11:20 17.12.2019 	 0,73 	 1,04 	 5 	 8 	 9 	 1007 	 0,1 	  
11:10 17.12.2019 	 0,69 	 0,99 	 7 	 10 	 32 	 1007 	 -0,3 	  
11:00 17.12.2019 	 0,65 	 0,94 	 7 	 10 	 16 	 1007 	 0,1 	  
10:50 17.12.2019 	 0,62 	 0,97 	 5 	 9 	 16 	 1007 	 0,4 	  
10:40 17.12.2019 	 0,58 	 0,86 	 6 	 9 	 29 	 1007 	 0,1 	  
10:30 17.12.2019 	 0,54 	 0,85 	 6 	 8 	 20 	 1007 	 0,2 	  
10:20 17.12.2019 	 0,5 	 0,82 	 7 	 13 	 15 	 1007 	 -0,4 	  
10:10 17.12.2019 	 0,47 	 0,81 	 5 	 7 	 4 	 1007 	 0,8 	  
10:00 17.12.2019 	 0,44 	 0,76 	 6 	 10 	 3 	 1007 	 0,8 	  
09:50 17.12.2019 	 0,4 	 0,73 	 6 	 10 	 4 	 1007 	 1 	  
09:40 17.12.2019 	 0,37 	 0,68 	 7 	 12 	 358 	 1007 	 1 	  
09:30 17.12.2019 	 0,35 	 0,68 	 8 	 12 	 355 	 1007 	 0,9 	  
09:20 17.12.2019 	 0,32 	 0,66 	 6 	 10 	 4 	 1007 	 0,6 	  
09:10 17.12.2019 	 0,3 	 0,64 	 5 	 9 	 6 	 1007 	 0,7 	  
09:00 17.12.2019 	 0,28 	 0,62 	 6 	 10 	 7 	 1007 	 -0,1 	  
08:50 17.12.2019 	 0,26 	 0,56 	 5 	 7 	 14 	 1007 	 0,1 	  
08:40 17.12.2019 	 0,25 	 0,56 	 7 	 11 	 10 	 1007 	 0,1 	  
08:30 17.12.2019 	 0,24 	 0,56 	 7 	 10 	 353 	 1007 	 0,5 	  
08:20 17.12.2019 	 0,23 	 0,57 	 6 	 9 	 10 	 1007 	 0,2 	  
08:10 17.12.2019 	 0,23 	 0,55 	 6 	 10 	 14 	 1007 	 -0,2 	  
08:00 17.12.2019 	 0,23 	 0,53 	 7 	 11 	 1 	 1007 	 0,6 	  
07:50 17.12.2019 	 0,23 	 0,51 	 6 	 10 	 5 	 1007 	 0,5 	  
07:40 17.12.2019 	 0,24 	 0,53 	 7 	 11 	 3 	 1007 	 0,5 	  
07:30 17.12.2019 	 0,25 	 0,54 	 6 	 10 	 6 	 1007 	 0,4 	  
07:20 17.12.2019 	 0,26 	 0,56 	 6 	 9 	 12 	 1007 	 -0,1 	  
07:10 17.12.2019 	 0,28 	 0,59 	 7 	 10 	 9 	 1007 	 -0,1 	  
07:00 17.12.2019 	 0,3 	 0,6 	 7 	 11 	 4 	 1007 	 -0,2 	  
06:50 17.12.2019 	 0,32 	 0,62 	 6 	 9 	 3 	 1007 	 0,2 	  
06:40 17.12.2019 	 0,35 	 0,66 	 7 	 10 	 1 	 1007 	 -0,3 	  
06:30 17.12.2019 	 0,38 	 0,68 	 8 	 13 	 1 	 1007 	 -0,1 	  
06:20 17.12.2019 	 0,4 	 0,68 	 7 	 10 	 356 	 1007 	 0,3 	  
06:10 17.12.2019 	 0,44 	 0,75 	 8 	 11 	 358 	 1007 	 0 	  
06:00 17.12.2019 	 0,47 	 0,8 	 7 	 12 	 8 	 1007 	 -0 	  
05:50 17.12.2019 	 0,5 	 0,84 	 7 	 10 	 4 	 1007 	 -0,7 	  
05:40 17.12.2019 	 0,53 	 0,87 	 7 	 12 	 4 	 1007 	 -0,4 	  
05:30 17.12.2019 	 0,57 	 0,85 	 7 	 10 	 4 	 1007 	 -0,2 	  
05:20 17.12.2019 	 0,6 	 0,96 	 7 	 11 	 7 	 1007 	 -0,4 	  
05:10 17.12.2019 	 0,64 	 0,99 	 7 	 10 	 6 	 1007 	 -0,2 	  
05:00 17.12.2019 	 0,68 	 1,01 	 8 	 11 	 5 	 1007 	 -0 	  
04:50 17.12.2019 	 0,71 	 1,06 	 8 	 11 	 13 	 1007 	 -0,3 	  
04:40 17.12.2019 	 0,74 	 1,08 	 6 	 8 	 10 	 1007 	 -0,2 	  
04:30 17.12.2019 	 0,78 	 1,12 	 7 	 10 	 12 	 1007 	 -0,1 	  
04:20 17.12.2019 	 0,81 	 1,11 	 8 	 11 	 9 	 1007 	 -0,2 	  
04:10 17.12.2019 	 0,84 	 1,17 	 8 	 12 	 12 	 1007 	 -0,4 	  
04:00 17.12.2019 	 0,87 	 1,24 	 7 	 12 	 19 	 1007 	 -0 	  
03:50 17.12.2019 	 0,9 	 1,25 	 7 	 10 	 10 	 1007 	 0,4 	  
03:40 17.12.2019 	 0,93 	 1,28 	 7 	 12 	 7 	 1007 	 0,5 	  
03:30 17.12.2019 	 0,95 	 1,32 	 6 	 8 	 6 	 1007 	 0,2 	  
03:20 17.12.2019 	 0,97 	 1,34 	 4 	 9 	 12 	 1007 	 -0,1 	  
03:10 17.12.2019 	 0,99 	 1,36 	 5 	 9 	 15 	 1007 	 -0,3 	  
03:00 17.12.2019 	 1,01 	 1,39 	 6 	 10 	 6 	 1007 	 -0,1 	  
02:50 17.12.2019 	 1,03 	 1,36 	 6 	 9 	 2 	 1007 	 0 	  
02:40 17.12.2019 	 1,04 	 1,36 	 8 	 13 	 360 	 1007 	 0,2 	  
02:30 17.12.2019 	 1,05 	 1,35 	 6 	 10 	 359 	 1007 	 0,7 	  
02:20 17.12.2019 	 1,05 	 1,33 	 7 	 9 	 3 	 1008 	 0 	  
02:10 17.12.2019 	 1,06 	 1,35 	 7 	 10 	 6 	 1008 	 0,2 	  
02:00 17.12.2019 	 1,06 	 1,33 	 7 	 12 	 4 	 1008 	 0 	  
01:50 17.12.2019 	 1,06 	 1,36 	 8 	 11 	 4 	 1008 	 -0,1 	  
01:40 17.12.2019 	 1,05 	 1,31 	 8 	 13 	 345 	 1008 	 0,5 	  
01:30 17.12.2019 	 1,05 	 1,25 	 8 	 11 	 344 	 1008 	 0,4 	  
01:20 17.12.2019 	 1,04 	 1,26 	 5 	 9 	 6 	 1008 	 -0,2 	  
01:10 17.12.2019 	 1,02 	 1,23 	 8 	 12 	 8 	 1008 	 -0,8 	  
01:00 17.12.2019 	 1,01 	 1,23 	 5 	 11 	 10 	 1008 	 -0,2 	  
00:50 17.12.2019 	 0,99 	 1,17 	 5 	 7 	 16 	 1009 	 -0,5 	  
00:40 17.12.2019 	 0,97 	 1,14 	 7 	 11 	 27 	 1008 	 -0,4 	  
00:30 17.12.2019 	 0,95 	 1,09 	 6 	 12 	 9 	 1008 	 -0,7 	  
00:20 17.12.2019 	 0,92 	 1,08 	 7 	 11 	 11 	 1008 	 -0,8 	  
00:10 17.12.2019 	 0,9 	 1,08 	 8 	 13 	 2 	 1008 	 -0,3 	  
00:00 17.12.2019 	 0,87 	 1 	 3 	 5 	 17 	 1008 	 -0,6 	  
23:50 16.12.2019 	 0,84 	 0,96 	 5 	 10 	 23 	 1008 	 -0,5 	  
23:40 16.12.2019 	 0,8 	 0,91 	 8 	 13 	 23 	 1008 	 -0,5 	  
23:30 16.12.2019 	 0,77 	 0,86 	 8 	 12 	 358 	 1008 	 -0,1 	  
23:20 16.12.2019 	 0,74 	 0,82 	 6 	 8 	 13 	 1009 	 -0,4 	  
23:10 16.12.2019 	 0,7 	 0,76 	 6 	 9 	 21 	 1009 	 -0,6 	  
23:00 16.12.2019 	 0,66 	 0,72 	 8 	 13 	 9 	 1008 	 -0,4 	  
22:50 16.12.2019 	 0,63 	 0,63 	 8 	 12 	 9 	 1008 	 0,4 	  
22:40 16.12.2019 	 0,59 	 0,65 	 7 	 11 	 12 	 1008 	 0,6 	  
22:30 16.12.2019 	 0,55 	 0,61 	 7 	 10 	 14 	 1009 	 0,3 	  
22:20 16.12.2019 	 0,52 	 0,55 	 7 	 10 	 15 	 1009 	 0,7 	  
22:10 16.12.2019 	 0,48 	 0,49 	 6 	 9 	 25 	 1009 	 0,3 	  
22:00 16.12.2019 	 0,45 	 0,44 	 7 	 9 	 29 	 1009 	 0,6 	  
21:50 16.12.2019 	 0,41 	 0,41 	 7 	 10 	 24 	 1009 	 0,7 	  
21:40 16.12.2019 	 0,38 	 0,42 	 6 	 9 	 5 	 1009 	 0,5 	  
21:30 16.12.2019 	 0,35 	 0,36 	 6 	 11 	 6 	 1009 	 0,5 	  
21:20 16.12.2019 	 0,32 	 0,32 	 7 	 11 	 3 	 1009 	 1,3 	  
21:10 16.12.2019 	 0,3 	 0,3 	 8 	 12 	 356 	 1009 	 1,1 	  
21:00 16.12.2019 	 0,27 	 0,28 	 8 	 12 	 348 	 1009 	 1 	  
20:50 16.12.2019 	 0,25 	 0,24 	 5 	 9 	 3 	 1009 	 1,1 	  
20:40 16.12.2019 	 0,23 	 0,23 	 4 	 6 	 11 	 1009 	 0,2 	  
20:30 16.12.2019 	 0,22 	 0,22 	 5 	 9 	 10 	 1009 	 -0 	  
20:20 16.12.2019 	 0,21 	 0,21 	 7 	 10 	 10 	 1009 	 -0,1 	  
20:10 16.12.2019 	 0,2 	 0,18 	 6 	 9 	 352 	 1009 	 0,6 	  
20:00 16.12.2019 	 0,2 	 0,21 	 5 	 7 	 7 	 1009 	 0,4 	  
19:50 16.12.2019 	 0,2 	 0,15 	 6 	 9 	 5 	 1009 	 0,1 	  
19:40 16.12.2019 	 0,2 	 0,18 	 6 	 8 	 350 	 1010 	 0,2 	  
19:30 16.12.2019 	 0,21 	 0,17 	 6 	 8 	 352 	 1010 	 -0,3 	  
19:20 16.12.2019 	 0,22 	 0,18 	 7 	 10 	 341 	 1010 	 -0,3 	  
19:10 16.12.2019 	 0,23 	 0,21 	 7 	 12 	 351 	 1010 	 0,1 	  
19:00 16.12.2019 	 0,25 	 0,25 	 4 	 8 	 2 	 1010 	 -0,3 	  
18:50 16.12.2019 	 0,27 	 0,24 	 7 	 11 	 13 	 1010 	 -0,7 	  
18:40 16.12.2019 	 0,29 	 0,27 	 6 	 8 	 15 	 1010 	 -0,4 	  
18:30 16.12.2019 	 0,32 	 0,29 	 7 	 10 	 349 	 1010 	 -0,2 	  
18:20 16.12.2019 	 0,35 	 0,38 	 7 	 10 	 3 	 1010 	 -0,5 	  
18:10 16.12.2019 	 0,38 	 0,41 	 5 	 9 	 4 	 1010 	 -0,5 	  
18:00 16.12.2019 	 0,41 	 0,47 	 4 	 6 	 359 	 1010 	 -0,7 	  
17:50 16.12.2019 	 0,45 	 0,48 	 4 	 6 	 1 	 1010 	 -1,2 	  
17:40 16.12.2019 	 0,49 	 0,5 	 2 	 4 	 3 	 1010 	 -1,6 	  
17:30 16.12.2019 	 0,53 	 0,53 	 3 	 4 	 1 	 1010 	 -1,6 	  
17:20 16.12.2019 	 0,57 	 0,66 	 3 	 4 	 358 	 1010 	 -1,5 	  
17:10 16.12.2019 	 0,61 	 0,68 	 3 	 5 	 360 	 1010 	 -1,4 	  
17:00 16.12.2019 	 0,65 	 0,72 	 4 	 7 	 2 	 1010 	 -1,3 	  
16:50 16.12.2019 	 0,69 	 0,78 	 5 	 8 	 8 	 1010 	 -1,2 	  
16:40 16.12.2019 	 0,73 	 0,83 	 5 	 7 	 22 	 1010 	 -0,8 	  
16:30 16.12.2019 	 0,77 	 0,85 	 3 	 5 	 14 	 1010 	 -0,9 	  
16:20 16.12.2019 	 0,81 	 0,91 	 3 	 5 	 6 	 1010 	 -1 	  
16:10 16.12.2019 	 0,86 	 0,94 	 4 	 6 	 26 	 1010 	 -1,4 	  
16:00 16.12.2019 	 0,89 	 1,02 	 5 	 7 	 9 	 1010 	 -1,7 	  
15:50 16.12.2019 	 0,93 	 1,06 	 5 	 8 	 3 	 1010 	 -1,7 	  
15:40 16.12.2019 	 0,97 	 1,06 	 4 	 8 	 3 	 1010 	 -1,5 	  
15:30 16.12.2019 	 1 	 1,13 	 4 	 7 	 3 	 1010 	 -1,8 	  
15:20 16.12.2019 	 1,03 	 1,08 	 6 	 9 	 13 	 1010 	 -1,9 	  
15:10 16.12.2019 	 1,06 	 1,18 	 6 	 9 	 6 	 1010 	 -2,1 	  
15:00 16.12.2019 	 1,09 	 1,18 	 6 	 10 	 16 	 1010 	 -1,8 	  
14:50 16.12.2019 	 1,11 	 1,25 	 6 	 10 	 9 	 1010 	 -1,5 	  
14:40 16.12.2019 	 1,14 	 1,3 	 5 	 9 	 359 	 1010 	 -0,8 	  
14:30 16.12.2019 	 1,16 	 1,3 	 6 	 8 	 348 	 1010 	 -1 	  
14:20 16.12.2019 	 1,17 	 1,28 	 5 	 8 	 6 	 1010 	 -1,3 	  
14:10 16.12.2019 	 1,19 	 1,32 	 4 	 6 	 16 	 1010 	 -1,3 	  
14:00 16.12.2019 	 1,2 	 1,32 	 5 	 9 	 12 	 1010 	 -1,5 	  
13:50 16.12.2019 	 1,2 	 1,38 	 4 	 7 	 8 	 1010 	 -1,5 	  
13:40 16.12.2019 	 1,21 	 1,36 	 4 	 6 	 6 	 1010 	 -1 	  
13:30 16.12.2019 	 1,21 	 1,31 	 5 	 7 	 13 	 1010 	 -1,1 	  
13:20 16.12.2019 	 1,2 	 1,31 	 7 	 10 	 20 	 1010 	 -0,9 	  
13:10 16.12.2019 	 1,2 	 1,34 	 7 	 10 	 13 	 1010 	 -1,1 	  
13:00 16.12.2019 	 1,19 	 1,3 	 4 	 8 	 14 	 1010 	 -0,8 	  
12:50 16.12.2019 	 1,18 	 1,3 	 5 	 8 	 15 	 1010 	 -0,8 	  
12:40 16.12.2019 	 1,16 	 1,31 	 5 	 8 	 14 	 1010 	 -0,8 	  
12:30 16.12.2019 	 1,14 	 1,26 	 5 	 7 	 10 	 1010 	 -0,7 	  
12:20 16.12.2019 	 1,12 	 1,28 	 6 	 10 	 19 	 1010 	 -0,5 	  
12:10 16.12.2019 	 1,1 	 1,17 	 6 	 10 	 5 	 1010 	 -0,5 	  
12:00 16.12.2019 	 1,07 	 1,15 	 6 	 9 	 358 	 1010 	 -0,2 	  
11:50 16.12.2019 	 1,04 	 1,11 	 8 	 13 	 7 	 1010 	 -0,3 	  
11:40 16.12.2019 	 1,01 	 1,07 	 6 	 9 	 18 	 1010 	 -0,4 	  
11:30 16.12.2019 	 0,98 	 1,11 	 5 	 7 	 10 	 1010 	 -0,4 	  
11:20 16.12.2019 	 0,94 	 1,07 	 5 	 8 	 1 	 1010 	 -0,3 	  
11:10 16.12.2019 	 0,9 	 0,98 	 5 	 7 	 1 	 1009 	 -0,2 	  
11:00 16.12.2019 	 0,86 	 1,01 	 6 	 9 	 7 	 1009 	 -0,2 	  
10:50 16.12.2019 	 0,82 	 0,93 	 5 	 8 	 3 	 1009 	 -0,3 	  
10:40 16.12.2019 	 0,78 	 0,9 	 6 	 9 	 16 	 1009 	 0 	  
10:30 16.12.2019 	 0,74 	 0,78 	 6 	 9 	 19 	 1009 	 0,2 	  
10:20 16.12.2019 	 0,69 	 0,86 	 6 	 9 	 10 	 1009 	 0,1 	  
10:10 16.12.2019 	 0,65 	 0,71 	 5 	 9 	 20 	 1009 	 -0,1 	  
10:00 16.12.2019 	 0,61 	 0,78 	 5 	 8 	 9 	 1009 	 -0 	  
09:50 16.12.2019 	 0,56 	 0,71 	 6 	 10 	 23 	 1009 	 0,4 	  
09:40 16.12.2019 	 0,52 	 0,62 	 8 	 12 	 21 	 1008 	 0,4 	  
09:30 16.12.2019 	 0,48 	 0,58 	 8 	 12 	 15 	 1008 	 0,4 	  
09:20 16.12.2019 	 0,44 	 0,59 	 8 	 12 	 20 	 1008 	 0,4 	  
09:10 16.12.2019 	 0,41 	 0,56 	 8 	 12 	 18 	 1008 	 0,6 	  
09:00 16.12.2019 	 0,37 	 0,49 	 8 	 10 	 20 	 1008 	 0,7 	  
08:50 16.12.2019 	 0,34 	 0,55 	 9 	 14 	 20 	 1007 	 0,7 	  
08:40 16.12.2019 	 0,31 	 0,48 	 9 	 14 	 22 	 1007 	 0,9 	  
08:30 16.12.2019 	 0,28 	 0,47 	 9 	 14 	 26 	 1007 	 1,1 	  
08:20 16.12.2019 	 0,26 	 0,44 	 11 	 16 	 27 	 1007 	 1 	  
08:10 16.12.2019 	 0,23 	 0,35 	 11 	 17 	 27 	 1006 	 1,1 	  
08:00 16.12.2019 	 0,22 	 0,36 	 11 	 17 	 30 	 1006 	 1,3 	  
07:50 16.12.2019 	 0,2 	 0,37 	 11 	 16 	 28 	 1006 	 1,2 	  
07:40 16.12.2019 	 0,19 	 0,44 	 11 	 15 	 28 	 1006 	 1,2 	  
07:30 16.12.2019 	 0,19 	 0,34 	 11 	 17 	 27 	 1006 	 1,2 	  
07:20 16.12.2019 	 0,18 	 0,38 	 11 	 17 	 27 	 1006 	 1,2 	  
07:10 16.12.2019 	 0,18 	 0,34 	 12 	 17 	 27 	 1006 	 1,2 	  
07:00 16.12.2019 	 0,19 	 0,24 	 11 	 17 	 27 	 1005 	 1,2 	  
06:50 16.12.2019 	 0,2 	 0,39 	 11 	 17 	 26 	 1005 	 1 	  
06:40 16.12.2019 	 0,21 	 0,32 	 10 	 13 	 24 	 1005 	 1 	  
06:30 16.12.2019 	 0,23 	 0,38 	 11 	 15 	 21 	 1005 	 0,9 	  
06:20 16.12.2019 	 0,25 	 0,39 	 10 	 15 	 22 	 1005 	 1 	  
06:10 16.12.2019 	 0,27 	 0,49 	 10 	 15 	 22 	 1005 	 1 	  
06:00 16.12.2019 	 0,29 	 0,41 	 11 	 14 	 24 	 1005 	 1,1 	  
05:50 16.12.2019 	 0,32 	 0,52 	 11 	 15 	 23 	 1005 	 1,2 	  
05:40 16.12.2019 	 0,35 	 0,5 	 10 	 15 	 24 	 1004 	 1,2 	  
05:30 16.12.2019 	 0,38 	 0,57 	 11 	 16 	 27 	 1004 	 1,3 	  
05:20 16.12.2019 	 0,42 	 0,51 	 11 	 17 	 27 	 1004 	 1,3 	  
05:10 16.12.2019 	 0,45 	 0,7 	 11 	 15 	 25 	 1004 	 1,4 	  
05:00 16.12.2019 	 0,49 	 0,7 	 11 	 15 	 27 	 1004 	 1,5 	  
04:50 16.12.2019 	 0,53 	 0,72 	 11 	 16 	 25 	 1003 	 1,7 	  
04:40 16.12.2019 	 0,56 	 0,71 	 12 	 17 	 29 	 1003 	 1,7 	  
04:30 16.12.2019 	 0,6 	 0,8 	 12 	 16 	 28 	 1003 	 1,9 	  
04:20 16.12.2019 	 0,64 	 0,94 	 12 	 16 	 30 	 1003 	 2 	  
04:10 16.12.2019 	 0,68 	 0,93 	 12 	 16 	 29 	 1003 	 1,9 	  
04:00 16.12.2019 	 0,72 	 0,94 	 12 	 16 	 27 	 1002 	 1,9 	  
03:50 16.12.2019 	 0,76 	 1,02 	 12 	 17 	 27 	 1002 	 1,9 	  
03:40 16.12.2019 	 0,8 	 1,08 	 12 	 16 	 27 	 1002 	 2 	  
03:30 16.12.2019 	 0,83 	 1,08 	 11 	 16 	 29 	 1002 	 2,1 	  
03:20 16.12.2019 	 0,86 	 1,11 	 11 	 15 	 30 	 1001 	 2 	  
03:10 16.12.2019 	 0,9 	 1,17 	 12 	 18 	 35 	 1001 	 2,3 	  
03:00 16.12.2019 	 0,93 	 1,22 	 13 	 17 	 37 	 1001 	 2,4 	  
02:50 16.12.2019 	 0,96 	 1,22 	 12 	 17 	 35 	 1001 	 2,4 	  
02:40 16.12.2019 	 0,98 	 1,29 	 12 	 17 	 34 	 1001 	 2,4 	  
02:30 16.12.2019 	 1,01 	 1,33 	 12 	 16 	 33 	 1000 	 2,3 	  
02:20 16.12.2019 	 1,03 	 1,3 	 11 	 15 	 33 	 1000 	 2,5 	  
02:10 16.12.2019 	 1,05 	 1,34 	 11 	 14 	 35 	 1000 	 2,3 	  
02:00 16.12.2019 	 1,06 	 1,38 	 11 	 16 	 37 	 1000 	 2,6 	  
01:50 16.12.2019 	 1,07 	 1,32 	 10 	 13 	 38 	 1000 	 2,4 	  
01:40 16.12.2019 	 1,09 	 1,37 	 5 	 12 	 33 	 1000 	 2,4 	  
01:30 16.12.2019 	 1,09 	 1,38 	 1 	 2 	 2 	 1000 	 -0,6 	  
01:20 16.12.2019 	 1,1 	 1,37 	 2 	 2 	 332 	 1000 	 -0,7 	  
01:10 16.12.2019 	 1,1 	 1,36 	 2 	 2 	 354 	 1000 	 -0,9 	  
01:00 16.12.2019 	 1,1 	 1,35 	 1 	 2 	 4 	 1000 	 -0,9 	  
00:50 16.12.2019 	 1,09 	 1,33 	 1 	 2 	 317 	 1000 	 -0,9 	  
00:40 16.12.2019 	 1,08 	 1,33 	 1 	 1 	 303 	 999 	 -1 	  
00:30 16.12.2019 	 1,07 	 1,31 	 1 	 1 	 282 	 999 	 -1,1 	  
00:20 16.12.2019 	 1,06 	 1,3 	 1 	 1 	 287 	 999 	 -1,2 	  
00:10 16.12.2019 	 1,04 	 1,27 	 1 	 1 	 313 	 999 	 -1,2 	  
00:00 16.12.2019 	 1,02 	 1,27 	 1 	 1 	 238 	 999 	 -1,2 	  
23:50 15.12.2019 	 1 	 1,2 	 1 	 2 	 168 	 999 	 -1,2 	  
23:40 15.12.2019 	 0,98 	 1,2 	 2 	 2 	 176 	 999 	 -1,2 	  
23:30 15.12.2019 	 0,95 	 1,16 	 2 	 2 	 179 	 999 	 -1 	  
23:20 15.12.2019 	 0,92 	 1,13 	 2 	 3 	 175 	 998 	 -1 	  
23:10 15.12.2019 	 0,89 	 1,07 	 3 	 4 	 178 	 998 	 -1,1 	  
23:00 15.12.2019 	 0,85 	 1,04 	 3 	 4 	 177 	 998 	 -1,2 	  
22:50 15.12.2019 	 0,82 	 0,98 	 4 	 5 	 170 	 998 	 -1,1 	  
22:40 15.12.2019 	 0,78 	 0,94 	 3 	 4 	 178 	 998 	 -1,1 	  
22:30 15.12.2019 	 0,74 	 0,89 	 1 	 2 	 151 	 998 	 -0,9 	  
22:20 15.12.2019 	 0,7 	 0,85 	 2 	 2 	 154 	 998 	 -0,9 	  
22:10 15.12.2019 	 0,66 	 0,78 	 1 	 2 	 158 	 997 	 -1 	  
22:00 15.12.2019 	 0,62 	 0,73 	 1 	 2 	 166 	 997 	 -0,9 	  
21:50 15.12.2019 	 0,58 	 0,73 	 1 	 1 	 166 	 997 	 -0,9 	  
21:40 15.12.2019 	 0,54 	 0,7 	 1 	 3 	 139 	 997 	 -0,9 	  
21:30 15.12.2019 	 0,5 	 0,65 	 4 	 5 	 153 	 997 	 -0,8 	  
21:20 15.12.2019 	 0,46 	 0,6 	 4 	 5 	 157 	 997 	 -0,6 	  
21:10 15.12.2019 	 0,42 	 0,57 	 5 	 6 	 164 	 997 	 -0,6 	  
21:00 15.12.2019 	 0,39 	 0,54 	 5 	 6 	 166 	 996 	 -0,7 	  
20:50 15.12.2019 	 0,35 	 0,47 	 5 	 6 	 166 	 996 	 -0,6 	  
20:40 15.12.2019 	 0,32 	 0,43 	 5 	 5 	 166 	 996 	 -0,6 	  
20:30 15.12.2019 	 0,29 	 0,42 	 5 	 6 	 165 	 996 	 -0,6 	  
