 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
17:10 14.12.2019 	 2,1 	 2,19 	 5 	 8 	 30 	 989 	 -5 	  
17:00 14.12.2019 	 2 	 2,13 	 6 	 8 	 37 	 989 	 -4,7 	  
16:50 14.12.2019 	 1,91 	 2,02 	 6 	 9 	 34 	 989 	 -4,8 	  
16:40 14.12.2019 	 1,8 	 1,84 	 6 	 8 	 28 	 989 	 -5,2 	  
16:30 14.12.2019 	 1,7 	 1,82 	 6 	 9 	 31 	 989 	 -5,2 	  
16:20 14.12.2019 	 1,59 	 1,64 	 7 	 10 	 43 	 988 	 -4,2 	  
16:10 14.12.2019 	 1,49 	 1,67 	 8 	 11 	 52 	 988 	 -3,8 	  
16:00 14.12.2019 	 1,38 	 1,47 	 8 	 10 	 52 	 988 	 -3,9 	  
15:50 14.12.2019 	 1,28 	 1,41 	 9 	 11 	 51 	 988 	 -3,8 	  
15:40 14.12.2019 	 1,18 	 1,29 	 8 	 11 	 48 	 988 	 -4,2 	  
15:30 14.12.2019 	 1,07 	 1,2 	 8 	 11 	 49 	 988 	 -4 	  
15:20 14.12.2019 	 0,98 	 1,03 	 7 	 10 	 49 	 988 	 -3,9 	  
15:10 14.12.2019 	 0,89 	 1,06 	 6 	 9 	 46 	 988 	 -4,1 	  
15:00 14.12.2019 	 0,8 	 0,91 	 7 	 10 	 47 	 988 	 -4,4 	  
14:50 14.12.2019 	 0,72 	 0,85 	 8 	 11 	 47 	 988 	 -5 	  
14:40 14.12.2019 	 0,65 	 0,74 	 8 	 11 	 46 	 988 	 -5 	  
14:30 14.12.2019 	 0,59 	 0,73 	 7 	 10 	 42 	 988 	 -5,3 	  
14:20 14.12.2019 	 0,53 	 0,65 	 7 	 10 	 40 	 988 	 -5,1 	  
14:10 14.12.2019 	 0,48 	 0,59 	 7 	 10 	 46 	 988 	 -4,9 	  
14:00 14.12.2019 	 0,44 	 0,49 	 7 	 10 	 47 	 988 	 -4,9 	  
13:50 14.12.2019 	 0,41 	 0,49 	 8 	 10 	 47 	 988 	 -5 	  
13:40 14.12.2019 	 0,39 	 0,5 	 7 	 10 	 46 	 988 	 -4,8 	  
13:30 14.12.2019 	 0,38 	 0,45 	 8 	 11 	 47 	 988 	 -4,9 	  
13:20 14.12.2019 	 0,38 	 0,48 	 9 	 11 	 49 	 988 	 -4,7 	  
13:10 14.12.2019 	 0,39 	 0,48 	 8 	 10 	 51 	 988 	 -4,7 	  
13:00 14.12.2019 	 0,41 	 0,54 	 7 	 10 	 48 	 988 	 -5 	  
12:50 14.12.2019 	 0,44 	 0,45 	 7 	 10 	 50 	 988 	 -5,3 	  
12:40 14.12.2019 	 0,48 	 0,53 	 7 	 10 	 49 	 988 	 -5 	  
12:30 14.12.2019 	 0,53 	 0,58 	 7 	 9 	 47 	 988 	 -5,1 	  
12:20 14.12.2019 	 0,59 	 0,6 	 7 	 10 	 49 	 987 	 -5,2 	  
12:10 14.12.2019 	 0,66 	 0,72 	 7 	 10 	 47 	 988 	 -5,8 	  
12:00 14.12.2019 	 0,74 	 0,81 	 7 	 10 	 48 	 987 	 -5,6 	  
11:50 14.12.2019 	 0,82 	 0,87 	 8 	 10 	 46 	 987 	 -5,7 	  
11:40 14.12.2019 	 0,91 	 0,86 	 8 	 11 	 50 	 987 	 -5,8 	  
11:30 14.12.2019 	 1 	 1,07 	 8 	 11 	 53 	 987 	 -5,7 	  
11:20 14.12.2019 	 1,1 	 1,14 	 8 	 10 	 52 	 987 	 -5,5 	  
11:10 14.12.2019 	 1,21 	 1,26 	 9 	 11 	 55 	 987 	 -5,4 	  
11:00 14.12.2019 	 1,31 	 1,31 	 8 	 10 	 53 	 987 	 -5,6 	  
10:50 14.12.2019 	 1,43 	 1,5 	 8 	 11 	 51 	 987 	 -5,3 	  
10:40 14.12.2019 	 1,54 	 1,58 	 8 	 10 	 52 	 987 	 -5,3 	  
10:30 14.12.2019 	 1,65 	 1,76 	 8 	 11 	 51 	 987 	 -5,7 	  
10:20 14.12.2019 	 1,76 	 1,83 	 8 	 11 	 49 	 987 	 -5,5 	  
10:10 14.12.2019 	 1,88 	 1,93 	 8 	 11 	 54 	 987 	 -5,5 	  
10:00 14.12.2019 	 1,99 	 2,1 	 8 	 13 	 51 	 987 	 -5,5 	  
09:50 14.12.2019 	 2,09 	 2,18 	 8 	 10 	 50 	 987 	 -5,6 	  
09:40 14.12.2019 	 2,21 	 2,32 	 8 	 11 	 52 	 987 	 -5,5 	  
09:30 14.12.2019 	 2,3 	 2,42 	 8 	 11 	 50 	 987 	 -5,6 	  
09:20 14.12.2019 	 2,41 	 2,53 	 7 	 9 	 50 	 987 	 -5,6 	  
09:10 14.12.2019 	 2,5 	 2,62 	 7 	 10 	 50 	 987 	 -5,7 	  
09:00 14.12.2019 	 2,59 	 2,67 	 8 	 10 	 49 	 987 	 -5,6 	  
08:50 14.12.2019 	 2,68 	 2,8 	 7 	 10 	 48 	 987 	 -5,9 	  
08:40 14.12.2019 	 2,75 	 2,92 	 6 	 9 	 49 	 987 	 -5,7 	  
08:30 14.12.2019 	 2,83 	 2,96 	 7 	 9 	 52 	 987 	 -5,6 	  
08:20 14.12.2019 	 2,89 	 3,06 	 7 	 9 	 48 	 987 	 -5,9 	  
08:10 14.12.2019 	 2,95 	 3,08 	 7 	 9 	 51 	 986 	 -5,6 	  
08:00 14.12.2019 	 3 	 3,13 	 8 	 10 	 53 	 986 	 -5,5 	  
07:50 14.12.2019 	 3,04 	 3,23 	 7 	 10 	 54 	 986 	 -5,7 	  
07:40 14.12.2019 	 3,08 	 3,34 	 5 	 7 	 55 	 986 	 -5,9 	  
07:30 14.12.2019 	 3,1 	 3,33 	 7 	 10 	 56 	 986 	 -5,7 	  
07:20 14.12.2019 	 3,12 	 3,35 	 6 	 9 	 52 	 986 	 -5,6 	  
07:10 14.12.2019 	 3,13 	 3,32 	 6 	 8 	 64 	 986 	 -5,8 	  
07:00 14.12.2019 	 3,13 	 3,35 	 6 	 9 	 55 	 986 	 -5,7 	  
06:50 14.12.2019 	 3,12 	 3,33 	 8 	 11 	 58 	 986 	 -5,5 	  
06:40 14.12.2019 	 3,1 	 3,31 	 7 	 10 	 58 	 986 	 -5,4 	  
06:30 14.12.2019 	 3,07 	 3,27 	 8 	 10 	 57 	 986 	 -5,4 	  
06:20 14.12.2019 	 3,03 	 3,2 	 8 	 10 	 58 	 986 	 -5,3 	  
06:10 14.12.2019 	 2,99 	 3,18 	 6 	 9 	 51 	 986 	 -5,8 	  
06:00 14.12.2019 	 2,93 	 3,11 	 7 	 10 	 52 	 986 	 -5,8 	  
05:50 14.12.2019 	 2,87 	 3,06 	 8 	 10 	 51 	 986 	 -5,9 	  
05:40 14.12.2019 	 2,81 	 2,99 	 9 	 12 	 52 	 986 	 -5,8 	  
05:30 14.12.2019 	 2,72 	 2,85 	 9 	 12 	 51 	 986 	 -5,8 	  
05:20 14.12.2019 	 2,64 	 2,81 	 9 	 11 	 54 	 986 	 -5,8 	  
05:10 14.12.2019 	 2,55 	 2,69 	 9 	 11 	 51 	 986 	 -5,8 	  
05:00 14.12.2019 	 2,45 	 2,62 	 9 	 12 	 50 	 986 	 -5,8 	  
04:50 14.12.2019 	 2,35 	 2,51 	 9 	 12 	 48 	 986 	 -6 	  
04:40 14.12.2019 	 2,24 	 2,41 	 8 	 11 	 55 	 986 	 -6 	  
04:30 14.12.2019 	 2,13 	 2,23 	 9 	 11 	 56 	 986 	 -5,9 	  
04:20 14.12.2019 	 2,02 	 2,14 	 9 	 10 	 56 	 986 	 -5,9 	  
04:10 14.12.2019 	 1,91 	 2,08 	 9 	 11 	 57 	 986 	 -6 	  
04:00 14.12.2019 	 1,79 	 1,88 	 9 	 12 	 60 	 986 	 -5,7 	  
03:50 14.12.2019 	 1,67 	 1,82 	 9 	 11 	 58 	 986 	 -5,7 	  
03:40 14.12.2019 	 1,55 	 1,6 	 9 	 11 	 59 	 986 	 -5,7 	  
03:30 14.12.2019 	 1,43 	 1,48 	 9 	 11 	 59 	 986 	 -5,8 	  
03:20 14.12.2019 	 1,32 	 1,4 	 9 	 12 	 57 	 986 	 -5,8 	  
03:10 14.12.2019 	 1,21 	 1,3 	 9 	 10 	 58 	 986 	 -5,6 	  
03:00 14.12.2019 	 1,1 	 1,16 	 8 	 10 	 56 	 986 	 -5,9 	  
02:50 14.12.2019 	 0,99 	 1 	 8 	 10 	 56 	 986 	 -5,8 	  
02:40 14.12.2019 	 0,89 	 0,95 	 9 	 13 	 53 	 986 	 -5,9 	  
02:30 14.12.2019 	 0,8 	 0,88 	 8 	 10 	 55 	 986 	 -5,7 	  
02:20 14.12.2019 	 0,72 	 0,75 	 8 	 10 	 55 	 986 	 -5,8 	  
02:10 14.12.2019 	 0,64 	 0,71 	 8 	 11 	 57 	 986 	 -5,8 	  
02:00 14.12.2019 	 0,57 	 0,66 	 9 	 11 	 57 	 986 	 -6 	  
01:50 14.12.2019 	 0,51 	 0,59 	 9 	 11 	 54 	 986 	 -5,7 	  
01:40 14.12.2019 	 0,46 	 0,44 	 9 	 11 	 57 	 986 	 -5,5 	  
01:30 14.12.2019 	 0,41 	 0,39 	 9 	 12 	 55 	 986 	 -5,6 	  
01:20 14.12.2019 	 0,38 	 0,31 	 9 	 11 	 55 	 986 	 -5,9 	  
01:10 14.12.2019 	 0,36 	 0,26 	 10 	 12 	 55 	 986 	 -5,8 	  
01:00 14.12.2019 	 0,35 	 0,24 	 11 	 13 	 55 	 986 	 -5,9 	  
00:50 14.12.2019 	 0,35 	 0,27 	 11 	 13 	 57 	 986 	 -5,6 	  
00:40 14.12.2019 	 0,36 	 0,36 	 12 	 14 	 56 	 986 	 -5,6 	  
00:30 14.12.2019 	 0,38 	 0,32 	 11 	 14 	 55 	 986 	 -5,6 	  
00:20 14.12.2019 	 0,41 	 0,33 	 10 	 13 	 55 	 986 	 -5,6 	  
00:10 14.12.2019 	 0,45 	 0,35 	 10 	 13 	 53 	 986 	 -5,7 	  
00:00 14.12.2019 	 0,5 	 0,38 	 9 	 13 	 51 	 986 	 -5,6 	  
23:50 13.12.2019 	 0,56 	 0,47 	 9 	 12 	 55 	 986 	 -5,6 	  
23:40 13.12.2019 	 0,62 	 0,49 	 10 	 13 	 55 	 986 	 -5,7 	  
23:30 13.12.2019 	 0,7 	 0,63 	 9 	 12 	 53 	 986 	 -5,6 	  
23:20 13.12.2019 	 0,78 	 0,61 	 9 	 12 	 52 	 986 	 -5,7 	  
23:10 13.12.2019 	 0,86 	 0,81 	 9 	 12 	 52 	 986 	 -5,7 	  
23:00 13.12.2019 	 0,96 	 0,83 	 10 	 13 	 54 	 986 	 -5,4 	  
22:50 13.12.2019 	 1,05 	 0,92 	 9 	 13 	 54 	 986 	 -5,5 	  
22:40 13.12.2019 	 1,16 	 1,1 	 9 	 13 	 52 	 986 	 -5,7 	  
22:30 13.12.2019 	 1,25 	 1,18 	 10 	 14 	 53 	 986 	 -5,6 	  
22:20 13.12.2019 	 1,36 	 1,3 	 9 	 12 	 53 	 986 	 -5,3 	  
22:10 13.12.2019 	 1,46 	 1,39 	 9 	 13 	 51 	 986 	 -5,6 	  
22:00 13.12.2019 	 1,57 	 1,44 	 10 	 12 	 55 	 986 	 -5,6 	  
21:50 13.12.2019 	 1,67 	 1,64 	 10 	 13 	 54 	 986 	 -5,3 	  
21:40 13.12.2019 	 1,78 	 1,79 	 10 	 13 	 55 	 986 	 -5,1 	  
21:30 13.12.2019 	 1,88 	 1,97 	 9 	 14 	 52 	 986 	 -5,4 	  
21:20 13.12.2019 	 1,98 	 1,95 	 10 	 13 	 53 	 986 	 -5,7 	  
21:10 13.12.2019 	 2,07 	 2,01 	 10 	 13 	 53 	 986 	 -5,6 	  
21:00 13.12.2019 	 2,17 	 2,19 	 11 	 14 	 55 	 986 	 -5,4 	  
20:50 13.12.2019 	 2,26 	 2,25 	 11 	 14 	 54 	 986 	 -5,4 	  
20:40 13.12.2019 	 2,34 	 2,44 	 10 	 13 	 52 	 986 	 -5,3 	  
20:30 13.12.2019 	 2,42 	 2,53 	 9 	 13 	 52 	 986 	 -5,6 	  
20:20 13.12.2019 	 2,49 	 2,44 	 10 	 13 	 52 	 986 	 -5,5 	  
20:10 13.12.2019 	 2,56 	 2,49 	 11 	 14 	 56 	 986 	 -5,6 	  
20:00 13.12.2019 	 2,62 	 2,67 	 10 	 14 	 53 	 986 	 -5,4 	  
19:50 13.12.2019 	 2,67 	 2,78 	 10 	 14 	 53 	 986 	 -5,5 	  
19:40 13.12.2019 	 2,72 	 2,87 	 10 	 13 	 52 	 986 	 -5,5 	  
19:30 13.12.2019 	 2,76 	 2,71 	 9 	 14 	 50 	 986 	 -5,8 	  
19:20 13.12.2019 	 2,79 	 3,02 	 10 	 13 	 51 	 986 	 -5,7 	  
19:10 13.12.2019 	 2,81 	 2,91 	 9 	 12 	 50 	 986 	 -5,8 	  
19:00 13.12.2019 	 2,83 	 2,93 	 9 	 13 	 48 	 986 	 -5,8 	  
18:50 13.12.2019 	 2,84 	 2,98 	 9 	 13 	 49 	 986 	 -5,8 	  
18:40 13.12.2019 	 2,84 	 3,01 	 9 	 12 	 49 	 986 	 -5,4 	  
18:30 13.12.2019 	 2,83 	 2,95 	 10 	 13 	 48 	 986 	 -5,6 	  
18:20 13.12.2019 	 2,81 	 2,99 	 10 	 12 	 50 	 986 	 -5,4 	  
18:10 13.12.2019 	 2,78 	 2,99 	 10 	 14 	 53 	 986 	 -5,2 	  
18:00 13.12.2019 	 2,75 	 2,9 	 10 	 14 	 51 	 986 	 -5,4 	  
17:50 13.12.2019 	 2,71 	 2,72 	 10 	 13 	 51 	 986 	 -5,3 	  
17:40 13.12.2019 	 2,66 	 2,81 	 9 	 12 	 50 	 986 	 -5,7 	  
17:30 13.12.2019 	 2,6 	 2,91 	 8 	 11 	 48 	 986 	 -5,4 	  
17:20 13.12.2019 	 2,54 	 2,68 	 8 	 10 	 49 	 986 	 -5,2 	  
17:10 13.12.2019 	 2,46 	 2,69 	 8 	 12 	 51 	 986 	 -5,3 	  
17:00 13.12.2019 	 2,39 	 2,46 	 10 	 13 	 54 	 986 	 -5,1 	  
16:50 13.12.2019 	 2,3 	 2,28 	 10 	 13 	 53 	 986 	 -5,1 	  
16:40 13.12.2019 	 2,21 	 2,42 	 11 	 14 	 55 	 986 	 -5,1 	  
16:30 13.12.2019 	 2,12 	 2,36 	 10 	 14 	 50 	 986 	 -5,2 	  
16:20 13.12.2019 	 2,02 	 2,15 	 10 	 13 	 51 	 986 	 -5,1 	  
16:10 13.12.2019 	 1,92 	 2 	 10 	 14 	 51 	 985 	 -5 	  
16:00 13.12.2019 	 1,82 	 1,82 	 10 	 13 	 50 	 986 	 -5,1 	  
15:50 13.12.2019 	 1,71 	 1,92 	 10 	 15 	 50 	 986 	 -5 	  
15:40 13.12.2019 	 1,61 	 1,76 	 10 	 14 	 51 	 986 	 -4,7 	  
15:30 13.12.2019 	 1,49 	 1,66 	 11 	 14 	 52 	 986 	 -4,3 	  
15:20 13.12.2019 	 1,39 	 1,57 	 11 	 14 	 53 	 986 	 -4,8 	  
15:10 13.12.2019 	 1,28 	 1,17 	 12 	 15 	 54 	 986 	 -4,8 	  
15:00 13.12.2019 	 1,18 	 1,16 	 12 	 15 	 54 	 986 	 -4,6 	  
14:50 13.12.2019 	 1,08 	 1,17 	 12 	 14 	 55 	 986 	 -4,4 	  
14:40 13.12.2019 	 0,98 	 1,12 	 11 	 14 	 53 	 986 	 -4,4 	  
14:30 13.12.2019 	 0,89 	 0,95 	 11 	 14 	 55 	 986 	 -4,7 	  
14:20 13.12.2019 	 0,8 	 0,85 	 11 	 15 	 52 	 986 	 -4,7 	  
14:10 13.12.2019 	 0,73 	 0,77 	 10 	 13 	 50 	 986 	 -4,6 	  
14:00 13.12.2019 	 0,65 	 0,72 	 11 	 15 	 51 	 986 	 -4,7 	  
13:50 13.12.2019 	 0,59 	 0,66 	 11 	 15 	 53 	 986 	 -4,6 	  
13:40 13.12.2019 	 0,53 	 0,46 	 11 	 14 	 51 	 986 	 -4,5 	  
13:30 13.12.2019 	 0,48 	 0,58 	 12 	 15 	 54 	 986 	 -4 	  
13:20 13.12.2019 	 0,44 	 0,68 	 12 	 16 	 53 	 986 	 -4,3 	  
13:10 13.12.2019 	 0,41 	 0,5 	 12 	 15 	 52 	 986 	 -4,5 	  
13:00 13.12.2019 	 0,39 	 0,49 	 11 	 15 	 50 	 986 	 -4,6 	  
12:50 13.12.2019 	 0,38 	 0,57 	 10 	 14 	 45 	 986 	 -4,6 	  
12:40 13.12.2019 	 0,38 	 0,54 	 10 	 14 	 47 	 986 	 -4,8 	  
12:30 13.12.2019 	 0,39 	 0,51 	 10 	 15 	 45 	 986 	 -4,8 	  
12:20 13.12.2019 	 0,41 	 0,39 	 10 	 14 	 46 	 986 	 -4,9 	  
12:10 13.12.2019 	 0,44 	 0,4 	 11 	 15 	 50 	 986 	 -4,9 	  
12:00 13.12.2019 	 0,49 	 0,51 	 11 	 15 	 50 	 986 	 -4,9 	  
11:50 13.12.2019 	 0,54 	 0,53 	 10 	 13 	 48 	 986 	 -5,1 	  
11:40 13.12.2019 	 0,59 	 0,63 	 9 	 13 	 46 	 986 	 -5,3 	  
11:30 13.12.2019 	 0,67 	 0,71 	 9 	 13 	 44 	 986 	 -5,1 	  
11:20 13.12.2019 	 0,74 	 0,8 	 9 	 13 	 43 	 986 	 -5,1 	  
11:10 13.12.2019 	 0,83 	 0,87 	 9 	 13 	 46 	 987 	 -5,3 	  
11:00 13.12.2019 	 0,92 	 0,95 	 9 	 13 	 49 	 987 	 -5,1 	  
10:50 13.12.2019 	 1,01 	 1,03 	 10 	 13 	 49 	 987 	 -5,2 	  
10:40 13.12.2019 	 1,11 	 1,19 	 10 	 14 	 48 	 987 	 -5,3 	  
10:30 13.12.2019 	 1,21 	 1,18 	 10 	 14 	 50 	 987 	 -5,3 	  
10:20 13.12.2019 	 1,32 	 1,33 	 10 	 14 	 50 	 987 	 -5,5 	  
10:10 13.12.2019 	 1,43 	 1,31 	 10 	 14 	 50 	 987 	 -5,3 	  
10:00 13.12.2019 	 1,54 	 1,49 	 10 	 13 	 52 	 987 	 -5,4 	  
09:50 13.12.2019 	 1,65 	 1,7 	 10 	 14 	 51 	 987 	 -5,6 	  
09:40 13.12.2019 	 1,76 	 1,78 	 10 	 14 	 49 	 987 	 -5,5 	  
09:30 13.12.2019 	 1,88 	 1,95 	 10 	 14 	 47 	 987 	 -5,2 	  
09:20 13.12.2019 	 1,99 	 2,08 	 10 	 13 	 45 	 987 	 -5,2 	  
09:10 13.12.2019 	 2,09 	 2,09 	 10 	 14 	 48 	 987 	 -5,1 	  
09:00 13.12.2019 	 2,2 	 2,25 	 10 	 13 	 47 	 987 	 -5,1 	  
08:50 13.12.2019 	 2,3 	 2,4 	 9 	 12 	 47 	 987 	 -5 	  
08:40 13.12.2019 	 2,4 	 2,46 	 10 	 14 	 47 	 987 	 -5,2 	  
08:30 13.12.2019 	 2,49 	 2,49 	 10 	 13 	 49 	 987 	 -5 	  
08:20 13.12.2019 	 2,58 	 2,67 	 10 	 14 	 51 	 987 	 -5,2 	  
08:10 13.12.2019 	 2,66 	 2,85 	 10 	 13 	 50 	 987 	 -5 	  
08:00 13.12.2019 	 2,74 	 2,95 	 10 	 13 	 50 	 987 	 -5 	  
07:50 13.12.2019 	 2,81 	 2,94 	 9 	 15 	 49 	 987 	 -5 	  
07:40 13.12.2019 	 2,87 	 2,97 	 10 	 13 	 48 	 987 	 -5,4 	  
07:30 13.12.2019 	 2,93 	 3,08 	 9 	 12 	 50 	 987 	 -5,4 	  
07:20 13.12.2019 	 2,99 	 3,15 	 9 	 12 	 47 	 987 	 -5,6 	  
07:10 13.12.2019 	 3,02 	 3,14 	 9 	 13 	 48 	 987 	 -5,5 	  
07:00 13.12.2019 	 3,06 	 3,2 	 9 	 12 	 46 	 987 	 -5,7 	  
06:50 13.12.2019 	 3,08 	 3,2 	 9 	 12 	 43 	 988 	 -5,6 	  
06:40 13.12.2019 	 3,1 	 3,29 	 10 	 14 	 44 	 988 	 -5,8 	  
06:30 13.12.2019 	 3,11 	 3,28 	 9 	 12 	 44 	 988 	 -5,9 	  
06:20 13.12.2019 	 3,11 	 3,27 	 9 	 11 	 39 	 988 	 -5,9 	  
06:10 13.12.2019 	 3,09 	 3,23 	 8 	 11 	 42 	 988 	 -5,7 	  
06:00 13.12.2019 	 3,08 	 3,16 	 8 	 11 	 40 	 988 	 -5,7 	  
05:50 13.12.2019 	 3,05 	 3,19 	 8 	 11 	 39 	 988 	 -5,7 	  
05:40 13.12.2019 	 3,01 	 3,19 	 8 	 10 	 41 	 988 	 -5,8 	  
05:30 13.12.2019 	 2,96 	 3,11 	 8 	 11 	 41 	 988 	 -5,2 	  
05:20 13.12.2019 	 2,9 	 3,05 	 7 	 10 	 43 	 988 	 -5,5 	  
05:10 13.12.2019 	 2,84 	 3,01 	 8 	 11 	 48 	 988 	 -5,7 	  
05:00 13.12.2019 	 2,78 	 2,97 	 8 	 10 	 50 	 988 	 -5,6 	  
04:50 13.12.2019 	 2,69 	 2,84 	 7 	 9 	 51 	 988 	 -5,7 	  
04:40 13.12.2019 	 2,61 	 2,73 	 8 	 10 	 55 	 989 	 -5,5 	  
04:30 13.12.2019 	 2,52 	 2,58 	 7 	 10 	 47 	 989 	 -5,8 	  
04:20 13.12.2019 	 2,42 	 2,55 	 6 	 8 	 46 	 989 	 -6,1 	  
04:10 13.12.2019 	 2,32 	 2,44 	 5 	 7 	 42 	 989 	 -6 	  
04:00 13.12.2019 	 2,21 	 2,28 	 5 	 8 	 37 	 989 	 -5,8 	  
03:50 13.12.2019 	 2,1 	 2,21 	 6 	 9 	 47 	 989 	 -5,6 	  
03:40 13.12.2019 	 1,99 	 2,05 	 7 	 9 	 49 	 989 	 -5,5 	  
03:30 13.12.2019 	 1,88 	 2,01 	 6 	 8 	 44 	 989 	 -5,7 	  
03:20 13.12.2019 	 1,76 	 1,82 	 5 	 8 	 41 	 989 	 -5,7 	  
03:10 13.12.2019 	 1,64 	 1,7 	 6 	 9 	 46 	 989 	 -5,4 	  
03:00 13.12.2019 	 1,52 	 1,58 	 8 	 10 	 52 	 989 	 -5 	  
02:50 13.12.2019 	 1,41 	 1,37 	 8 	 10 	 51 	 989 	 -5 	  
02:40 13.12.2019 	 1,3 	 1,34 	 8 	 11 	 53 	 989 	 -4,8 	  
02:30 13.12.2019 	 1,19 	 1,26 	 7 	 10 	 51 	 989 	 -5 	  
02:20 13.12.2019 	 1,08 	 1,02 	 7 	 10 	 46 	 989 	 -5,2 	  
02:10 13.12.2019 	 0,98 	 1,01 	 7 	 10 	 44 	 989 	 -5 	  
02:00 13.12.2019 	 0,89 	 0,9 	 7 	 9 	 43 	 989 	 -5,2 	  
01:50 13.12.2019 	 0,8 	 0,78 	 7 	 10 	 45 	 990 	 -5,1 	  
01:40 13.12.2019 	 0,71 	 0,74 	 8 	 12 	 50 	 990 	 -4,9 	  
01:30 13.12.2019 	 0,64 	 0,61 	 7 	 10 	 48 	 990 	 -5,1 	  
01:20 13.12.2019 	 0,57 	 0,57 	 7 	 10 	 48 	 990 	 -5 	  
01:10 13.12.2019 	 0,51 	 0,42 	 8 	 11 	 44 	 990 	 -4,8 	  
01:00 13.12.2019 	 0,46 	 0,44 	 7 	 10 	 46 	 990 	 -4,6 	  
00:50 13.12.2019 	 0,42 	 0,36 	 7 	 10 	 42 	 990 	 -5 	  
00:40 13.12.2019 	 0,39 	 0,38 	 7 	 10 	 43 	 990 	 -4,3 	  
00:30 13.12.2019 	 0,38 	 0,28 	 8 	 11 	 46 	 990 	 -4,5 	  
00:20 13.12.2019 	 0,37 	 0,32 	 7 	 10 	 46 	 990 	 -4,6 	  
00:10 13.12.2019 	 0,37 	 0,3 	 7 	 10 	 46 	 990 	 -4,5 	  
00:00 13.12.2019 	 0,38 	 0,31 	 8 	 11 	 45 	 990 	 -4,2 	  
23:50 12.12.2019 	 0,41 	 0,27 	 8 	 12 	 48 	 989 	 -3,8 	  
23:40 12.12.2019 	 0,44 	 0,36 	 9 	 12 	 49 	 989 	 -3,8 	  
23:30 12.12.2019 	 0,48 	 0,34 	 7 	 10 	 47 	 989 	 -3,9 	  
23:20 12.12.2019 	 0,53 	 0,41 	 8 	 11 	 52 	 989 	 -3,8 	  
23:10 12.12.2019 	 0,59 	 0,51 	 9 	 12 	 52 	 989 	 -3,4 	  
23:00 12.12.2019 	 0,65 	 0,44 	 9 	 12 	 54 	 989 	 -3,1 	  
22:50 12.12.2019 	 0,73 	 0,52 	 10 	 13 	 55 	 989 	 -3,1 	  
22:40 12.12.2019 	 0,81 	 0,61 	 11 	 15 	 55 	 989 	 -3,1 	  
22:30 12.12.2019 	 0,89 	 0,76 	 10 	 14 	 54 	 989 	 -3 	  
22:20 12.12.2019 	 0,98 	 0,84 	 12 	 15 	 58 	 989 	 -2,9 	  
22:10 12.12.2019 	 1,08 	 0,99 	 10 	 14 	 53 	 989 	 -2,8 	  
22:00 12.12.2019 	 1,18 	 1,1 	 9 	 12 	 46 	 988 	 -3,1 	  
21:50 12.12.2019 	 1,28 	 1,28 	 9 	 12 	 47 	 989 	 -3,1 	  
21:40 12.12.2019 	 1,38 	 1,34 	 9 	 12 	 53 	 988 	 -2,9 	  
21:30 12.12.2019 	 1,49 	 1,45 	 10 	 12 	 51 	 988 	 -3 	  
21:20 12.12.2019 	 1,59 	 1,5 	 10 	 13 	 51 	 988 	 -3 	  
21:10 12.12.2019 	 1,69 	 1,67 	 11 	 15 	 55 	 988 	 -2,6 	  
21:00 12.12.2019 	 1,79 	 1,76 	 12 	 15 	 58 	 988 	 -2,1 	  
20:50 12.12.2019 	 1,89 	 1,84 	 13 	 15 	 57 	 988 	 -1,7 	  
20:40 12.12.2019 	 1,99 	 1,97 	 13 	 16 	 56 	 988 	 -1,7 	  
20:30 12.12.2019 	 2,09 	 2,07 	 13 	 16 	 54 	 988 	 -1,6 	  
20:20 12.12.2019 	 2,18 	 2,19 	 12 	 15 	 53 	 988 	 -1,5 	  
20:10 12.12.2019 	 2,26 	 2,34 	 11 	 15 	 52 	 988 	 -1,7 	  
20:00 12.12.2019 	 2,34 	 2,51 	 11 	 15 	 50 	 987 	 -1,6 	  
19:50 12.12.2019 	 2,42 	 2,47 	 10 	 13 	 51 	 987 	 -1,7 	  
19:40 12.12.2019 	 2,49 	 2,63 	 12 	 15 	 53 	 987 	 -1,1 	  
19:30 12.12.2019 	 2,56 	 2,68 	 12 	 15 	 52 	 987 	 -0,9 	  
19:20 12.12.2019 	 2,62 	 2,72 	 11 	 15 	 51 	 987 	 -1 	  
19:10 12.12.2019 	 2,67 	 2,76 	 12 	 15 	 52 	 987 	 -1 	  
19:00 12.12.2019 	 2,71 	 2,83 	 12 	 16 	 52 	 987 	 -1 	  
18:50 12.12.2019 	 2,75 	 2,87 	 12 	 15 	 51 	 986 	 -1,1 	  
18:40 12.12.2019 	 2,78 	 2,93 	 12 	 16 	 47 	 987 	 -1,1 	  
18:30 12.12.2019 	 2,8 	 2,93 	 11 	 15 	 48 	 986 	 -1,2 	  
18:20 12.12.2019 	 2,81 	 3,04 	 11 	 15 	 49 	 986 	 -1,6 	  
18:10 12.12.2019 	 2,82 	 2,97 	 11 	 14 	 50 	 986 	 -1,3 	  
18:00 12.12.2019 	 2,82 	 3,06 	 11 	 16 	 47 	 986 	 -1,1 	  
17:50 12.12.2019 	 2,81 	 2,93 	 11 	 16 	 48 	 986 	 -0,9 	  
